Iterations,Accuracy (%),niid,Aggregator,seed,f
30,17.64823717948718,0.5,CC,3,6
60,46.47435897435897,0.5,CC,3,6
90,70.91346153846153,0.5,CC,3,6
120,77.64423076923077,0.5,CC,3,6
150,79.07652243589743,0.5,CC,3,6
180,81.640625,0.5,CC,3,6
210,85.1963141025641,0.5,CC,3,6
240,87.69030448717949,0.5,CC,3,6
270,87.63020833333333,0.5,CC,3,6
300,89.87379807692308,0.5,CC,3,6
330,89.60336538461539,0.5,CC,3,6
360,90.00400641025641,0.5,CC,3,6
390,91.53645833333333,0.5,CC,3,6
420,90.94551282051282,0.5,CC,3,6
450,89.31290064102564,0.5,CC,3,6
480,92.24759615384616,0.5,CC,3,6
510,89.9639423076923,0.5,CC,3,6
540,92.8886217948718,0.5,CC,3,6
570,90.64503205128206,0.5,CC,3,6
600,93.06891025641026,0.5,CC,3,6
630,91.11578525641026,0.5,CC,3,6
660,93.42948717948718,0.5,CC,3,6
690,92.90865384615384,0.5,CC,3,6
720,92.79847756410257,0.5,CC,3,6
750,93.24919871794872,0.5,CC,3,6
780,92.91866987179488,0.5,CC,3,6
810,93.26923076923077,0.5,CC,3,6
840,92.43790064102564,0.5,CC,3,6
870,94.11057692307692,0.5,CC,3,6
900,91.92708333333333,0.5,CC,3,6
930,92.56810897435898,0.5,CC,3,6
960,92.75841346153847,0.5,CC,3,6
990,86.84895833333333,0.5,CC,3,6
1020,80.9395032051282,0.5,CC,3,6
1050,82.91266025641026,0.5,CC,3,6
1080,88.91225961538461,0.5,CC,3,6
1110,84.77564102564102,0.5,CC,3,6
1140,91.63661858974359,0.5,CC,3,6
1170,93.53966346153847,0.5,CC,3,6
1200,94.35096153846153,0.5,CC,3,6
1230,91.97716346153847,0.5,CC,3,6
1260,94.4511217948718,0.5,CC,3,6
1290,94.5713141025641,0.5,CC,3,6
1320,92.96875,0.5,CC,3,6
1350,94.94190705128206,0.5,CC,3,6
1380,95.09214743589743,0.5,CC,3,6
1410,95.3926282051282,0.5,CC,3,6
1440,95.08213141025641,0.5,CC,3,6
1470,94.86177884615384,0.5,CC,3,6
1500,95.50280448717949,0.5,CC,3,6
30,12.139423076923077,0.7,CC,3,6
60,28.165064102564102,0.7,CC,3,6
90,49.19871794871795,0.7,CC,3,6
120,63.962339743589745,0.7,CC,3,6
150,71.80488782051282,0.7,CC,3,6
180,77.28365384615384,0.7,CC,3,6
210,79.03645833333333,0.7,CC,3,6
240,82.8525641025641,0.7,CC,3,6
270,82.72235576923077,0.7,CC,3,6
300,85.2363782051282,0.7,CC,3,6
330,86.4483173076923,0.7,CC,3,6
360,86.09775641025641,0.7,CC,3,6
390,90.59495192307692,0.7,CC,3,6
420,79.7676282051282,0.7,CC,3,6
450,90.40464743589743,0.7,CC,3,6
480,81.10977564102564,0.7,CC,3,6
510,90.56490384615384,0.7,CC,3,6
540,79.79767628205128,0.7,CC,3,6
570,85.00600961538461,0.7,CC,3,6
600,78.76602564102564,0.7,CC,3,6
630,85.9775641025641,0.7,CC,3,6
660,73.26722756410257,0.7,CC,3,6
690,80.83934294871794,0.7,CC,3,6
720,81.87099358974359,0.7,CC,3,6
750,80.09815705128206,0.7,CC,3,6
780,77.72435897435898,0.7,CC,3,6
810,83.07291666666667,0.7,CC,3,6
840,83.83413461538461,0.7,CC,3,6
870,87.9707532051282,0.7,CC,3,6
900,78.0448717948718,0.7,CC,3,6
930,90.20432692307692,0.7,CC,3,6
960,91.04567307692308,0.7,CC,3,6
990,84.91586538461539,0.7,CC,3,6
1020,84.17467948717949,0.7,CC,3,6
1050,87.80048076923077,0.7,CC,3,6
1080,92.74839743589743,0.7,CC,3,6
1110,89.3329326923077,0.7,CC,3,6
1140,92.52804487179488,0.7,CC,3,6
1170,92.79847756410257,0.7,CC,3,6
1200,92.1073717948718,0.7,CC,3,6
1230,93.19911858974359,0.7,CC,3,6
1260,93.99038461538461,0.7,CC,3,6
1290,94.47115384615384,0.7,CC,3,6
1320,93.90024038461539,0.7,CC,3,6
1350,93.91025641025641,0.7,CC,3,6
1380,94.95192307692308,0.7,CC,3,6
1410,95.08213141025641,0.7,CC,3,6
1440,94.89182692307692,0.7,CC,3,6
1470,94.67147435897436,0.7,CC,3,6
1500,95.51282051282051,0.7,CC,3,6
30,57.732371794871796,0.3,FGC,1,6
60,75.38060897435898,0.3,FGC,1,6
90,81.61057692307692,0.3,FGC,1,6
120,85.2363782051282,0.3,FGC,1,6
150,86.8389423076923,0.3,FGC,1,6
180,87.60016025641026,0.3,FGC,1,6
210,88.92227564102564,0.3,FGC,1,6
240,90.36458333333333,0.3,FGC,1,6
270,90.84535256410257,0.3,FGC,1,6
300,91.24599358974359,0.3,FGC,1,6
330,91.20592948717949,0.3,FGC,1,6
360,91.88701923076923,0.3,FGC,1,6
390,92.11738782051282,0.3,FGC,1,6
420,92.13741987179488,0.3,FGC,1,6
450,93.17908653846153,0.3,FGC,1,6
480,92.54807692307692,0.3,FGC,1,6
510,93.34935897435898,0.3,FGC,1,6
540,93.0889423076923,0.3,FGC,1,6
570,93.69991987179488,0.3,FGC,1,6
600,93.41947115384616,0.3,FGC,1,6
630,94.21073717948718,0.3,FGC,1,6
660,94.00040064102564,0.3,FGC,1,6
690,94.21073717948718,0.3,FGC,1,6
720,94.74158653846153,0.3,FGC,1,6
750,94.36097756410257,0.3,FGC,1,6
780,94.47115384615384,0.3,FGC,1,6
810,94.68149038461539,0.3,FGC,1,6
840,95.29246794871794,0.3,FGC,1,6
870,94.74158653846153,0.3,FGC,1,6
900,95.32251602564102,0.3,FGC,1,6
930,95.45272435897436,0.3,FGC,1,6
960,95.29246794871794,0.3,FGC,1,6
990,95.6229967948718,0.3,FGC,1,6
1020,95.76322115384616,0.3,FGC,1,6
1050,95.5829326923077,0.3,FGC,1,6
1080,95.83333333333333,0.3,FGC,1,6
1110,95.3926282051282,0.3,FGC,1,6
1140,95.61298076923077,0.3,FGC,1,6
1170,95.56290064102564,0.3,FGC,1,6
1200,95.96354166666667,0.3,FGC,1,6
1230,96.03365384615384,0.3,FGC,1,6
1260,96.08373397435898,0.3,FGC,1,6
1290,96.31410256410257,0.3,FGC,1,6
1320,96.27403846153847,0.3,FGC,1,6
1350,96.25400641025641,0.3,FGC,1,6
1380,96.29407051282051,0.3,FGC,1,6
1410,96.50440705128206,0.3,FGC,1,6
1440,96.5244391025641,0.3,FGC,1,6
1470,96.50440705128206,0.3,FGC,1,6
1500,96.43429487179488,0.3,FGC,1,6
30,53.435496794871796,0.5,FGC,1,6
60,71.88501602564102,0.5,FGC,1,6
90,79.49719551282051,0.5,FGC,1,6
120,81.07972756410257,0.5,FGC,1,6
150,78.21514423076923,0.5,FGC,1,6
180,82.97275641025641,0.5,FGC,1,6
210,84.53525641025641,0.5,FGC,1,6
240,87.83052884615384,0.5,FGC,1,6
270,88.34134615384616,0.5,FGC,1,6
300,89.73357371794872,0.5,FGC,1,6
330,89.67347756410257,0.5,FGC,1,6
360,89.50320512820512,0.5,FGC,1,6
390,89.62339743589743,0.5,FGC,1,6
420,91.46634615384616,0.5,FGC,1,6
450,91.8369391025641,0.5,FGC,1,6
480,91.61658653846153,0.5,FGC,1,6
510,91.88701923076923,0.5,FGC,1,6
540,92.8485576923077,0.5,FGC,1,6
570,92.28766025641026,0.5,FGC,1,6
600,92.93870192307692,0.5,FGC,1,6
630,92.72836538461539,0.5,FGC,1,6
660,93.14903846153847,0.5,FGC,1,6
690,92.89863782051282,0.5,FGC,1,6
720,93.78004807692308,0.5,FGC,1,6
750,93.42948717948718,0.5,FGC,1,6
780,93.46955128205128,0.5,FGC,1,6
810,93.68990384615384,0.5,FGC,1,6
840,93.86017628205128,0.5,FGC,1,6
870,93.71995192307692,0.5,FGC,1,6
900,94.58133012820512,0.5,FGC,1,6
930,94.46113782051282,0.5,FGC,1,6
960,94.48116987179488,0.5,FGC,1,6
990,94.68149038461539,0.5,FGC,1,6
1020,93.78004807692308,0.5,FGC,1,6
1050,94.4911858974359,0.5,FGC,1,6
1080,94.91185897435898,0.5,FGC,1,6
1110,93.94030448717949,0.5,FGC,1,6
1140,95.03205128205128,0.5,FGC,1,6
1170,94.63141025641026,0.5,FGC,1,6
1200,94.67147435897436,0.5,FGC,1,6
1230,95.24238782051282,0.5,FGC,1,6
1260,95.0020032051282,0.5,FGC,1,6
1290,95.61298076923077,0.5,FGC,1,6
1320,95.37259615384616,0.5,FGC,1,6
1350,95.79326923076923,0.5,FGC,1,6
1380,95.81330128205128,0.5,FGC,1,6
1410,95.73317307692308,0.5,FGC,1,6
1440,95.94350961538461,0.5,FGC,1,6
1470,95.94350961538461,0.5,FGC,1,6
1500,96.11378205128206,0.5,FGC,1,6
30,31.32011217948718,0.7,FGC,1,6
60,43.90024038461539,0.7,FGC,1,6
90,52.40384615384615,0.7,FGC,1,6
120,74.609375,0.7,FGC,1,6
150,76.80288461538461,0.7,FGC,1,6
180,81.2099358974359,0.7,FGC,1,6
210,85.32652243589743,0.7,FGC,1,6
240,85.99759615384616,0.7,FGC,1,6
270,87.7704326923077,0.7,FGC,1,6
300,85.92748397435898,0.7,FGC,1,6
330,87.99078525641026,0.7,FGC,1,6
360,89.94391025641026,0.7,FGC,1,6
390,89.15264423076923,0.7,FGC,1,6
420,89.1426282051282,0.7,FGC,1,6
450,89.61338141025641,0.7,FGC,1,6
480,89.0625,0.7,FGC,1,6
510,87.92067307692308,0.7,FGC,1,6
540,89.453125,0.7,FGC,1,6
570,89.71354166666667,0.7,FGC,1,6
600,90.51482371794872,0.7,FGC,1,6
630,91.35616987179488,0.7,FGC,1,6
660,91.86698717948718,0.7,FGC,1,6
690,91.63661858974359,0.7,FGC,1,6
720,91.56650641025641,0.7,FGC,1,6
750,91.54647435897436,0.7,FGC,1,6
780,92.6181891025641,0.7,FGC,1,6
810,92.36778846153847,0.7,FGC,1,6
840,92.99879807692308,0.7,FGC,1,6
870,92.6582532051282,0.7,FGC,1,6
900,91.61658653846153,0.7,FGC,1,6
930,91.6766826923077,0.7,FGC,1,6
960,92.03725961538461,0.7,FGC,1,6
990,92.2676282051282,0.7,FGC,1,6
1020,92.42788461538461,0.7,FGC,1,6
1050,92.85857371794872,0.7,FGC,1,6
1080,92.35777243589743,0.7,FGC,1,6
1110,92.87860576923077,0.7,FGC,1,6
1140,92.05729166666667,0.7,FGC,1,6
1170,93.52964743589743,0.7,FGC,1,6
1200,93.36939102564102,0.7,FGC,1,6
1230,93.75,0.7,FGC,1,6
1260,93.64983974358974,0.7,FGC,1,6
1290,93.52964743589743,0.7,FGC,1,6
1320,93.73998397435898,0.7,FGC,1,6
1350,93.14903846153847,0.7,FGC,1,6
1380,94.07051282051282,0.7,FGC,1,6
1410,94.17067307692308,0.7,FGC,1,6
1440,94.4110576923077,0.7,FGC,1,6
1470,93.50961538461539,0.7,FGC,1,6
1500,94.79166666666667,0.7,FGC,1,6
30,27.50400641025641,0.3,FGC,2,6
60,63.99238782051282,0.3,FGC,2,6
90,79.35697115384616,0.3,FGC,2,6
120,84.07451923076923,0.3,FGC,2,6
150,87.1895032051282,0.3,FGC,2,6
180,87.99078525641026,0.3,FGC,2,6
210,89.01241987179488,0.3,FGC,2,6
240,90.64503205128206,0.3,FGC,2,6
270,91.03565705128206,0.3,FGC,2,6
300,91.72676282051282,0.3,FGC,2,6
330,91.9170673076923,0.3,FGC,2,6
360,92.55809294871794,0.3,FGC,2,6
390,92.97876602564102,0.3,FGC,2,6
420,93.19911858974359,0.3,FGC,2,6
450,93.21915064102564,0.3,FGC,2,6
480,93.67988782051282,0.3,FGC,2,6
510,93.82011217948718,0.3,FGC,2,6
540,93.94030448717949,0.3,FGC,2,6
570,94.24078525641026,0.3,FGC,2,6
600,94.20072115384616,0.3,FGC,2,6
630,94.29086538461539,0.3,FGC,2,6
660,94.4511217948718,0.3,FGC,2,6
690,94.72155448717949,0.3,FGC,2,6
720,94.71153846153847,0.3,FGC,2,6
750,95.02203525641026,0.3,FGC,2,6
780,95.29246794871794,0.3,FGC,2,6
810,95.18229166666667,0.3,FGC,2,6
840,95.02203525641026,0.3,FGC,2,6
870,95.3926282051282,0.3,FGC,2,6
900,95.07211538461539,0.3,FGC,2,6
930,95.20232371794872,0.3,FGC,2,6
960,95.36258012820512,0.3,FGC,2,6
990,95.77323717948718,0.3,FGC,2,6
1020,95.94350961538461,0.3,FGC,2,6
1050,95.73317307692308,0.3,FGC,2,6
1080,96.06370192307692,0.3,FGC,2,6
1110,95.8233173076923,0.3,FGC,2,6
1140,96.15384615384616,0.3,FGC,2,6
1170,96.0536858974359,0.3,FGC,2,6
1200,96.19391025641026,0.3,FGC,2,6
1230,96.28405448717949,0.3,FGC,2,6
1260,96.07371794871794,0.3,FGC,2,6
1290,96.3641826923077,0.3,FGC,2,6
1320,96.69471153846153,0.3,FGC,2,6
1350,96.51442307692308,0.3,FGC,2,6
1380,96.8349358974359,0.3,FGC,2,6
1410,96.72475961538461,0.3,FGC,2,6
1440,96.7948717948718,0.3,FGC,2,6
1470,96.7548076923077,0.3,FGC,2,6
1500,96.82491987179488,0.3,FGC,2,6
30,19.30088141025641,0.5,FGC,2,6
60,53.0849358974359,0.5,FGC,2,6
90,69.23076923076923,0.5,FGC,2,6
120,78.17508012820512,0.5,FGC,2,6
150,84.05448717948718,0.5,FGC,2,6
180,85.01602564102564,0.5,FGC,2,6
210,85.53685897435898,0.5,FGC,2,6
240,89.63341346153847,0.5,FGC,2,6
270,90.41466346153847,0.5,FGC,2,6
300,89.44310897435898,0.5,FGC,2,6
330,91.06570512820512,0.5,FGC,2,6
360,91.4863782051282,0.5,FGC,2,6
390,91.03565705128206,0.5,FGC,2,6
420,92.70833333333333,0.5,FGC,2,6
450,92.32772435897436,0.5,FGC,2,6
480,92.48798076923077,0.5,FGC,2,6
510,92.89863782051282,0.5,FGC,2,6
540,93.50961538461539,0.5,FGC,2,6
570,93.32932692307692,0.5,FGC,2,6
600,94.19070512820512,0.5,FGC,2,6
630,94.16065705128206,0.5,FGC,2,6
660,93.49959935897436,0.5,FGC,2,6
690,94.27083333333333,0.5,FGC,2,6
720,94.38100961538461,0.5,FGC,2,6
750,94.21073717948718,0.5,FGC,2,6
780,94.48116987179488,0.5,FGC,2,6
810,94.73157051282051,0.5,FGC,2,6
840,94.85176282051282,0.5,FGC,2,6
870,95.03205128205128,0.5,FGC,2,6
900,95.14222756410257,0.5,FGC,2,6
930,95.05208333333333,0.5,FGC,2,6
960,95.47275641025641,0.5,FGC,2,6
990,95.54286858974359,0.5,FGC,2,6
1020,95.12219551282051,0.5,FGC,2,6
1050,95.55288461538461,0.5,FGC,2,6
1080,95.79326923076923,0.5,FGC,2,6
1110,95.11217948717949,0.5,FGC,2,6
1140,95.81330128205128,0.5,FGC,2,6
1170,96.00360576923077,0.5,FGC,2,6
1200,94.90184294871794,0.5,FGC,2,6
1230,96.02363782051282,0.5,FGC,2,6
1260,96.10376602564102,0.5,FGC,2,6
1290,95.79326923076923,0.5,FGC,2,6
1320,96.14383012820512,0.5,FGC,2,6
1350,96.20392628205128,0.5,FGC,2,6
1380,96.33413461538461,0.5,FGC,2,6
1410,95.63301282051282,0.5,FGC,2,6
1440,96.5244391025641,0.5,FGC,2,6
1470,96.71474358974359,0.5,FGC,2,6
1500,96.4443108974359,0.5,FGC,2,6
30,45.14222756410256,0.7,FGC,2,6
60,54.186698717948715,0.7,FGC,2,6
90,55.078125,0.7,FGC,2,6
120,61.76883012820513,0.7,FGC,2,6
150,75.83133012820512,0.7,FGC,2,6
180,71.12379807692308,0.7,FGC,2,6
210,80.7391826923077,0.7,FGC,2,6
240,85.51682692307692,0.7,FGC,2,6
270,87.28966346153847,0.7,FGC,2,6
300,86.54847756410257,0.7,FGC,2,6
330,89.31290064102564,0.7,FGC,2,6
360,88.05088141025641,0.7,FGC,2,6
390,86.39823717948718,0.7,FGC,2,6
420,91.41626602564102,0.7,FGC,2,6
450,87.94070512820512,0.7,FGC,2,6
480,90.98557692307692,0.7,FGC,2,6
510,90.95552884615384,0.7,FGC,2,6
540,89.84375,0.7,FGC,2,6
570,92.03725961538461,0.7,FGC,2,6
600,91.2860576923077,0.7,FGC,2,6
630,92.43790064102564,0.7,FGC,2,6
660,91.26602564102564,0.7,FGC,2,6
690,92.67828525641026,0.7,FGC,2,6
720,92.76842948717949,0.7,FGC,2,6
750,91.88701923076923,0.7,FGC,2,6
780,92.09735576923077,0.7,FGC,2,6
810,91.88701923076923,0.7,FGC,2,6
840,93.19911858974359,0.7,FGC,2,6
870,92.63822115384616,0.7,FGC,2,6
900,94.05048076923077,0.7,FGC,2,6
930,92.59815705128206,0.7,FGC,2,6
960,93.48958333333333,0.7,FGC,2,6
990,91.80689102564102,0.7,FGC,2,6
1020,94.39102564102564,0.7,FGC,2,6
1050,92.3076923076923,0.7,FGC,2,6
1080,94.53125,0.7,FGC,2,6
1110,91.84695512820512,0.7,FGC,2,6
1140,94.2608173076923,0.7,FGC,2,6
1170,91.99719551282051,0.7,FGC,2,6
1200,94.921875,0.7,FGC,2,6
1230,94.921875,0.7,FGC,2,6
1260,93.02884615384616,0.7,FGC,2,6
1290,94.81169871794872,0.7,FGC,2,6
1320,92.94871794871794,0.7,FGC,2,6
1350,94.8417467948718,0.7,FGC,2,6
1380,94.70152243589743,0.7,FGC,2,6
1410,93.65985576923077,0.7,FGC,2,6
1440,94.27083333333333,0.7,FGC,2,6
1470,94.97195512820512,0.7,FGC,2,6
1500,94.85176282051282,0.7,FGC,2,6
30,37.84054487179487,0.3,FGC,3,6
60,75.41065705128206,0.3,FGC,3,6
90,79.40705128205128,0.3,FGC,3,6
120,83.68389423076923,0.3,FGC,3,6
150,87.48998397435898,0.3,FGC,3,6
180,87.64022435897436,0.3,FGC,3,6
210,89.3329326923077,0.3,FGC,3,6
240,90.16426282051282,0.3,FGC,3,6
270,90.5048076923077,0.3,FGC,3,6
300,91.4863782051282,0.3,FGC,3,6
330,91.80689102564102,0.3,FGC,3,6
360,92.19751602564102,0.3,FGC,3,6
390,92.87860576923077,0.3,FGC,3,6
420,93.2391826923077,0.3,FGC,3,6
450,93.32932692307692,0.3,FGC,3,6
480,93.77003205128206,0.3,FGC,3,6
510,94.17067307692308,0.3,FGC,3,6
540,94.2608173076923,0.3,FGC,3,6
570,94.12059294871794,0.3,FGC,3,6
600,94.31089743589743,0.3,FGC,3,6
630,94.4511217948718,0.3,FGC,3,6
660,94.73157051282051,0.3,FGC,3,6
690,94.72155448717949,0.3,FGC,3,6
720,94.97195512820512,0.3,FGC,3,6
750,95.2323717948718,0.3,FGC,3,6
780,94.99198717948718,0.3,FGC,3,6
810,95.3525641025641,0.3,FGC,3,6
840,95.4326923076923,0.3,FGC,3,6
870,95.80328525641026,0.3,FGC,3,6
900,95.65304487179488,0.3,FGC,3,6
930,96.11378205128206,0.3,FGC,3,6
960,95.88341346153847,0.3,FGC,3,6
990,96.2139423076923,0.3,FGC,3,6
1020,96.41426282051282,0.3,FGC,3,6
1050,96.53445512820512,0.3,FGC,3,6
1080,96.15384615384616,0.3,FGC,3,6
1110,96.25400641025641,0.3,FGC,3,6
1140,96.81490384615384,0.3,FGC,3,6
1170,96.70472756410257,0.3,FGC,3,6
1200,96.51442307692308,0.3,FGC,3,6
1230,96.69471153846153,0.3,FGC,3,6
1260,96.68469551282051,0.3,FGC,3,6
1290,96.8349358974359,0.3,FGC,3,6
1320,96.7548076923077,0.3,FGC,3,6
1350,97.12540064102564,0.3,FGC,3,6
1380,96.88501602564102,0.3,FGC,3,6
1410,97.1854967948718,0.3,FGC,3,6
1440,97.12540064102564,0.3,FGC,3,6
1470,97.1454326923077,0.3,FGC,3,6
1500,97.33573717948718,0.3,FGC,3,6
30,39.12259615384615,0.5,FGC,3,6
60,63.932291666666664,0.5,FGC,3,6
90,76.94310897435898,0.5,FGC,3,6
120,81.42027243589743,0.5,FGC,3,6
150,85.63701923076923,0.5,FGC,3,6
180,84.27483974358974,0.5,FGC,3,6
210,89.43309294871794,0.5,FGC,3,6
240,89.74358974358974,0.5,FGC,3,6
270,91.12580128205128,0.5,FGC,3,6
300,90.64503205128206,0.5,FGC,3,6
330,91.7167467948718,0.5,FGC,3,6
360,91.65665064102564,0.5,FGC,3,6
390,92.28766025641026,0.5,FGC,3,6
420,92.34775641025641,0.5,FGC,3,6
450,90.61498397435898,0.5,FGC,3,6
480,93.3994391025641,0.5,FGC,3,6
510,92.60817307692308,0.5,FGC,3,6
540,92.4579326923077,0.5,FGC,3,6
570,93.81009615384616,0.5,FGC,3,6
600,93.24919871794872,0.5,FGC,3,6
630,93.18910256410257,0.5,FGC,3,6
660,94.04046474358974,0.5,FGC,3,6
690,94.2207532051282,0.5,FGC,3,6
720,93.42948717948718,0.5,FGC,3,6
750,94.5713141025641,0.5,FGC,3,6
780,94.63141025641026,0.5,FGC,3,6
810,95.10216346153847,0.5,FGC,3,6
840,94.85176282051282,0.5,FGC,3,6
870,95.3525641025641,0.5,FGC,3,6
900,95.08213141025641,0.5,FGC,3,6
930,95.25240384615384,0.5,FGC,3,6
960,95.53285256410257,0.5,FGC,3,6
990,95.33253205128206,0.5,FGC,3,6
1020,95.54286858974359,0.5,FGC,3,6
1050,95.64302884615384,0.5,FGC,3,6
1080,95.94350961538461,0.5,FGC,3,6
1110,95.84334935897436,0.5,FGC,3,6
1140,95.84334935897436,0.5,FGC,3,6
1170,96.14383012820512,0.5,FGC,3,6
1200,95.9735576923077,0.5,FGC,3,6
1230,96.34415064102564,0.5,FGC,3,6
1260,96.53445512820512,0.5,FGC,3,6
1290,95.94350961538461,0.5,FGC,3,6
1320,96.63461538461539,0.5,FGC,3,6
1350,96.12379807692308,0.5,FGC,3,6
1380,96.8349358974359,0.5,FGC,3,6
1410,96.65464743589743,0.5,FGC,3,6
1440,96.67467948717949,0.5,FGC,3,6
1470,96.89503205128206,0.5,FGC,3,6
1500,96.84495192307692,0.5,FGC,3,6
30,17.16746794871795,0.7,FGC,3,6
60,24.729567307692307,0.7,FGC,3,6
90,64.86378205128206,0.7,FGC,3,6
120,72.35576923076923,0.7,FGC,3,6
150,77.6943108974359,0.7,FGC,3,6
180,78.9463141025641,0.7,FGC,3,6
210,82.17147435897436,0.7,FGC,3,6
240,86.72876602564102,0.7,FGC,3,6
270,87.05929487179488,0.7,FGC,3,6
300,87.65024038461539,0.7,FGC,3,6
330,90.65504807692308,0.7,FGC,3,6
360,90.3545673076923,0.7,FGC,3,6
390,90.44471153846153,0.7,FGC,3,6
420,92.0673076923077,0.7,FGC,3,6
450,87.92067307692308,0.7,FGC,3,6
480,93.26923076923077,0.7,FGC,3,6
510,89.89383012820512,0.7,FGC,3,6
540,93.42948717948718,0.7,FGC,3,6
570,92.04727564102564,0.7,FGC,3,6
600,94.00040064102564,0.7,FGC,3,6
630,92.98878205128206,0.7,FGC,3,6
660,94.19070512820512,0.7,FGC,3,6
690,93.65985576923077,0.7,FGC,3,6
720,94.23076923076923,0.7,FGC,3,6
750,94.20072115384616,0.7,FGC,3,6
780,93.7900641025641,0.7,FGC,3,6
810,94.8818108974359,0.7,FGC,3,6
840,94.98197115384616,0.7,FGC,3,6
870,94.75160256410257,0.7,FGC,3,6
900,95.52283653846153,0.7,FGC,3,6
930,94.46113782051282,0.7,FGC,3,6
960,95.2323717948718,0.7,FGC,3,6
990,95.14222756410257,0.7,FGC,3,6
1020,95.44270833333333,0.7,FGC,3,6
1050,95.17227564102564,0.7,FGC,3,6
1080,95.92347756410257,0.7,FGC,3,6
1110,95.54286858974359,0.7,FGC,3,6
1140,95.7431891025641,0.7,FGC,3,6
1170,95.53285256410257,0.7,FGC,3,6
1200,95.56290064102564,0.7,FGC,3,6
1230,96.32411858974359,0.7,FGC,3,6
1260,95.11217948717949,0.7,FGC,3,6
1290,96.29407051282051,0.7,FGC,3,6
1320,95.26241987179488,0.7,FGC,3,6
1350,96.39423076923077,0.7,FGC,3,6
1380,96.62459935897436,0.7,FGC,3,6
1410,95.3125,0.7,FGC,3,6
1440,96.58453525641026,0.7,FGC,3,6
1470,96.62459935897436,0.7,FGC,3,6
1500,96.24399038461539,0.7,FGC,3,6
