Iterations,Accuracy (%),niid,Aggregator,seed,f
1350,19.040464743589745,0.3,Average,3,6
1380,13.862179487179487,0.3,Average,3,6
1410,16.70673076923077,0.3,Average,3,6
1440,16.716746794871796,0.3,Average,3,6
1470,20.272435897435898,0.3,Average,3,6
1500,19.541266025641026,0.3,Average,3,6
1530,18.399439102564102,0.3,Average,3,6
1560,12.389823717948717,0.3,Average,3,6
1590,19.841746794871796,0.3,Average,3,6
1620,12.870592948717949,0.3,Average,3,6
1650,17.00721153846154,0.3,Average,3,6
1680,20.953525641025642,0.3,Average,3,6
1710,13.862179487179487,0.3,Average,3,6
1740,21.39423076923077,0.3,Average,3,6
1770,14.022435897435898,0.3,Average,3,6
1800,16.997195512820515,0.3,Average,3,6
1830,19.81169871794872,0.3,Average,3,6
1860,21.07371794871795,0.3,Average,3,6
1890,11.157852564102564,0.3,Average,3,6
1920,19.360977564102566,0.3,Average,3,6
1950,20.232371794871796,0.3,Average,3,6
1980,18.619791666666668,0.3,Average,3,6
2010,19.110576923076923,0.3,Average,3,6
2040,18.77003205128205,0.3,Average,3,6
2070,17.057291666666668,0.3,Average,3,6
2100,15.594951923076923,0.3,Average,3,6
2130,11.668669871794872,0.3,Average,3,6
2160,14.743589743589743,0.3,Average,3,6
2190,17.357772435897434,0.3,Average,3,6
2220,15.014022435897436,0.3,Average,3,6
2250,9.985977564102564,0.3,Average,3,6
2280,9.705528846153847,0.3,Average,3,6
2310,10.697115384615385,0.3,Average,3,6
2340,18.46955128205128,0.3,Average,3,6
2370,18.189102564102566,0.3,Average,3,6
2400,17.908653846153847,0.3,Average,3,6
2430,11.87900641025641,0.3,Average,3,6
2460,17.98878205128205,0.3,Average,3,6
2490,17.87860576923077,0.3,Average,3,6
2520,18.970352564102566,0.3,Average,3,6
2550,18.03886217948718,0.3,Average,3,6
2580,17.568108974358974,0.3,Average,3,6
2610,14.59334935897436,0.3,Average,3,6
2640,18.028846153846153,0.3,Average,3,6
2670,17.908653846153847,0.3,Average,3,6
2700,20.01201923076923,0.3,Average,3,6
2730,21.66466346153846,0.3,Average,3,6
2760,20.172275641025642,0.3,Average,3,6
2790,19.25080128205128,0.3,Average,3,6
2820,18.14903846153846,0.3,Average,3,6
2850,19.911858974358974,0.3,Average,3,6
2880,19.521233974358974,0.3,Average,3,6
2910,23.928285256410255,0.3,Average,3,6
2940,18.24919871794872,0.3,Average,3,6
2970,22.686298076923077,0.3,Average,3,6
3000,20.973557692307693,0.3,Average,3,6
30,9.985977564102564,0.5,Average,3,6
60,10.096153846153847,0.5,Average,3,6
90,5.769230769230769,0.5,Average,3,6
120,10.006009615384615,0.5,Average,3,6
150,8.153044871794872,0.5,Average,3,6
180,9.935897435897436,0.5,Average,3,6
210,10.01602564102564,0.5,Average,3,6
240,9.975961538461538,0.5,Average,3,6
270,9.985977564102564,0.5,Average,3,6
300,10.817307692307692,0.5,Average,3,6
330,9.545272435897436,0.5,Average,3,6
360,11.57852564102564,0.5,Average,3,6
390,10.056089743589743,0.5,Average,3,6
420,10.116185897435898,0.5,Average,3,6
450,10.336538461538462,0.5,Average,3,6
480,10.006009615384615,0.5,Average,3,6
510,10.206330128205128,0.5,Average,3,6
540,11.838942307692308,0.5,Average,3,6
570,9.955929487179487,0.5,Average,3,6
600,9.99599358974359,0.5,Average,3,6
630,10.06610576923077,0.5,Average,3,6
660,10.01602564102564,0.5,Average,3,6
690,8.072916666666666,0.5,Average,3,6
720,9.985977564102564,0.5,Average,3,6
750,9.99599358974359,0.5,Average,3,6
780,10.747195512820513,0.5,Average,3,6
810,10.086137820512821,0.5,Average,3,6
840,10.076121794871796,0.5,Average,3,6
870,10.266426282051283,0.5,Average,3,6
900,10.15625,0.5,Average,3,6
930,10.026041666666666,0.5,Average,3,6
960,10.366586538461538,0.5,Average,3,6
990,9.845753205128204,0.5,Average,3,6
1020,8.703926282051283,0.5,Average,3,6
1050,9.21474358974359,0.5,Average,3,6
1080,11.919070512820513,0.5,Average,3,6
1110,10.15625,0.5,Average,3,6
1140,10.076121794871796,0.5,Average,3,6
1170,10.436698717948717,0.5,Average,3,6
1200,9.945913461538462,0.5,Average,3,6
1230,9.99599358974359,0.5,Average,3,6
1260,11.608573717948717,0.5,Average,3,6
1290,10.276442307692308,0.5,Average,3,6
1320,10.176282051282051,0.5,Average,3,6
1350,10.046073717948717,0.5,Average,3,6
1380,9.935897435897436,0.5,Average,3,6
1410,10.036057692307692,0.5,Average,3,6
1440,10.216346153846153,0.5,Average,3,6
1470,9.985977564102564,0.5,Average,3,6
1500,10.01602564102564,0.5,Average,3,6
1530,10.006009615384615,0.5,Average,3,6
1560,10.036057692307692,0.5,Average,3,6
1590,9.99599358974359,0.5,Average,3,6
1620,10.006009615384615,0.5,Average,3,6
1650,10.01602564102564,0.5,Average,3,6
1680,10.01602564102564,0.5,Average,3,6
1710,10.006009615384615,0.5,Average,3,6
1740,10.15625,0.5,Average,3,6
1770,9.99599358974359,0.5,Average,3,6
1800,9.99599358974359,0.5,Average,3,6
1830,10.006009615384615,0.5,Average,3,6
1860,9.99599358974359,0.5,Average,3,6
1890,9.985977564102564,0.5,Average,3,6
1920,10.827323717948717,0.5,Average,3,6
1950,13.461538461538462,0.5,Average,3,6
1980,11.18790064102564,0.5,Average,3,6
2010,11.588541666666666,0.5,Average,3,6
2040,10.01602564102564,0.5,Average,3,6
2070,10.967548076923077,0.5,Average,3,6
2100,10.046073717948717,0.5,Average,3,6
2130,10.266426282051283,0.5,Average,3,6
2160,9.985977564102564,0.5,Average,3,6
2190,9.985977564102564,0.5,Average,3,6
2220,10.146233974358974,0.5,Average,3,6
2250,10.266426282051283,0.5,Average,3,6
2280,11.548477564102564,0.5,Average,3,6
2310,11.959134615384615,0.5,Average,3,6
2340,11.959134615384615,0.5,Average,3,6
2370,12.740384615384615,0.5,Average,3,6
2400,11.999198717948717,0.5,Average,3,6
2430,12.760416666666666,0.5,Average,3,6
2460,12.039262820512821,0.5,Average,3,6
2490,13.010817307692308,0.5,Average,3,6
2520,13.701923076923077,0.5,Average,3,6
2550,13.461538461538462,0.5,Average,3,6
2580,13.932291666666666,0.5,Average,3,6
2610,13.711939102564102,0.5,Average,3,6
2640,14.242788461538462,0.5,Average,3,6
2670,12.970753205128204,0.5,Average,3,6
2700,14.082532051282051,0.5,Average,3,6
2730,11.868990384615385,0.5,Average,3,6
2760,14.883814102564102,0.5,Average,3,6
2790,14.643429487179487,0.5,Average,3,6
2820,15.214342948717949,0.5,Average,3,6
2850,14.242788461538462,0.5,Average,3,6
2880,14.54326923076923,0.5,Average,3,6
2910,13.44150641025641,0.5,Average,3,6
2940,13.721955128205128,0.5,Average,3,6
2970,13.341346153846153,0.5,Average,3,6
3000,13.551682692307692,0.5,Average,3,6
30,10.036057692307692,0.7,Average,3,6
60,10.006009615384615,0.7,Average,3,6
90,10.146233974358974,0.7,Average,3,6
120,9.985977564102564,0.7,Average,3,6
150,9.985977564102564,0.7,Average,3,6
180,9.85576923076923,0.7,Average,3,6
210,9.99599358974359,0.7,Average,3,6
240,10.006009615384615,0.7,Average,3,6
270,12.389823717948717,0.7,Average,3,6
300,9.985977564102564,0.7,Average,3,6
330,10.01602564102564,0.7,Average,3,6
360,10.006009615384615,0.7,Average,3,6
390,10.006009615384615,0.7,Average,3,6
420,9.99599358974359,0.7,Average,3,6
450,9.99599358974359,0.7,Average,3,6
480,10.01602564102564,0.7,Average,3,6
510,10.006009615384615,0.7,Average,3,6
540,9.985977564102564,0.7,Average,3,6
570,9.985977564102564,0.7,Average,3,6
600,10.006009615384615,0.7,Average,3,6
630,9.985977564102564,0.7,Average,3,6
660,11.528445512820513,0.7,Average,3,6
690,10.967548076923077,0.7,Average,3,6
720,8.45352564102564,0.7,Average,3,6
750,9.99599358974359,0.7,Average,3,6
780,10.01602564102564,0.7,Average,3,6
810,10.01602564102564,0.7,Average,3,6
840,10.01602564102564,0.7,Average,3,6
870,10.01602564102564,0.7,Average,3,6
900,10.01602564102564,0.7,Average,3,6
930,10.006009615384615,0.7,Average,3,6
960,10.006009615384615,0.7,Average,3,6
990,9.985977564102564,0.7,Average,3,6
1020,9.985977564102564,0.7,Average,3,6
1050,9.985977564102564,0.7,Average,3,6
1080,9.985977564102564,0.7,Average,3,6
1110,9.985977564102564,0.7,Average,3,6
1140,10.01602564102564,0.7,Average,3,6
1170,10.01602564102564,0.7,Average,3,6
1200,10.01602564102564,0.7,Average,3,6
1230,10.01602564102564,0.7,Average,3,6
1260,10.006009615384615,0.7,Average,3,6
1290,9.985977564102564,0.7,Average,3,6
1320,10.01602564102564,0.7,Average,3,6
1350,10.01602564102564,0.7,Average,3,6
1380,10.01602564102564,0.7,Average,3,6
1410,10.006009615384615,0.7,Average,3,6
1440,10.006009615384615,0.7,Average,3,6
1470,9.99599358974359,0.7,Average,3,6
1500,10.01602564102564,0.7,Average,3,6
1530,10.01602564102564,0.7,Average,3,6
1560,10.006009615384615,0.7,Average,3,6
1590,10.006009615384615,0.7,Average,3,6
1620,10.01602564102564,0.7,Average,3,6
1650,10.01602564102564,0.7,Average,3,6
1680,10.01602564102564,0.7,Average,3,6
1710,10.01602564102564,0.7,Average,3,6
1740,9.99599358974359,0.7,Average,3,6
1770,9.985977564102564,0.7,Average,3,6
1800,9.985977564102564,0.7,Average,3,6
1830,10.006009615384615,0.7,Average,3,6
1860,9.985977564102564,0.7,Average,3,6
1890,10.006009615384615,0.7,Average,3,6
1920,10.006009615384615,0.7,Average,3,6
1950,10.01602564102564,0.7,Average,3,6
1980,10.01602564102564,0.7,Average,3,6
2010,9.985977564102564,0.7,Average,3,6
2040,10.01602564102564,0.7,Average,3,6
2070,9.99599358974359,0.7,Average,3,6
2100,9.945913461538462,0.7,Average,3,6
2130,9.985977564102564,0.7,Average,3,6
2160,10.186298076923077,0.7,Average,3,6
2190,9.985977564102564,0.7,Average,3,6
2220,9.965945512820513,0.7,Average,3,6
2250,9.985977564102564,0.7,Average,3,6
2280,9.975961538461538,0.7,Average,3,6
2310,10.026041666666666,0.7,Average,3,6
2340,9.985977564102564,0.7,Average,3,6
2370,10.01602564102564,0.7,Average,3,6
2400,9.985977564102564,0.7,Average,3,6
2430,10.006009615384615,0.7,Average,3,6
2460,10.006009615384615,0.7,Average,3,6
2490,10.006009615384615,0.7,Average,3,6
2520,10.01602564102564,0.7,Average,3,6
2550,9.985977564102564,0.7,Average,3,6
2580,10.01602564102564,0.7,Average,3,6
2610,10.026041666666666,0.7,Average,3,6
2640,10.026041666666666,0.7,Average,3,6
2670,10.036057692307692,0.7,Average,3,6
2700,10.026041666666666,0.7,Average,3,6
2730,10.036057692307692,0.7,Average,3,6
2760,10.036057692307692,0.7,Average,3,6
2790,10.186298076923077,0.7,Average,3,6
2820,10.056089743589743,0.7,Average,3,6
2850,9.985977564102564,0.7,Average,3,6
2880,9.985977564102564,0.7,Average,3,6
2910,9.985977564102564,0.7,Average,3,6
2940,9.985977564102564,0.7,Average,3,6
2970,9.985977564102564,0.7,Average,3,6
3000,9.985977564102564,0.7,Average,3,6
30,13.521634615384615,0.3,GM,1,6
60,23.487580128205128,0.3,GM,1,6
90,28.024839743589745,0.3,GM,1,6
120,30.568910256410255,0.3,GM,1,6
150,30.57892628205128,0.3,GM,1,6
180,32.341746794871796,0.3,GM,1,6
210,34.064503205128204,0.3,GM,1,6
240,35.45673076923077,0.3,GM,1,6
270,38.46153846153846,0.3,GM,1,6
300,39.87379807692308,0.3,GM,1,6
330,40.32451923076923,0.3,GM,1,6
360,41.666666666666664,0.3,GM,1,6
390,45.833333333333336,0.3,GM,1,6
420,46.68469551282051,0.3,GM,1,6
450,46.955128205128204,0.3,GM,1,6
480,49.24879807692308,0.3,GM,1,6
510,49.12860576923077,0.3,GM,1,6
540,51.462339743589745,0.3,GM,1,6
570,52.233573717948715,0.3,GM,1,6
600,54.2568108974359,0.3,GM,1,6
630,56.37019230769231,0.3,GM,1,6
660,55.68910256410256,0.3,GM,1,6
690,57.59214743589744,0.3,GM,1,6
720,57.54206730769231,0.3,GM,1,6
750,57.702323717948715,0.3,GM,1,6
780,58.53365384615385,0.3,GM,1,6
810,59.865785256410255,0.3,GM,1,6
840,61.15785256410256,0.3,GM,1,6
870,62.13942307692308,0.3,GM,1,6
900,60.266426282051285,0.3,GM,1,6
930,62.72035256410256,0.3,GM,1,6
960,62.810496794871796,0.3,GM,1,6
990,63.69190705128205,0.3,GM,1,6
1020,64.17267628205128,0.3,GM,1,6
1050,63.151041666666664,0.3,GM,1,6
1080,64.31290064102564,0.3,GM,1,6
1110,62.87059294871795,0.3,GM,1,6
1140,65.32451923076923,0.3,GM,1,6
1170,65.02403846153847,0.3,GM,1,6
1200,65.49479166666667,0.3,GM,1,6
1230,65.43469551282051,0.3,GM,1,6
1260,65.1141826923077,0.3,GM,1,6
1290,65.29447115384616,0.3,GM,1,6
1320,65.8954326923077,0.3,GM,1,6
1350,66.94711538461539,0.3,GM,1,6
1380,66.80689102564102,0.3,GM,1,6
1410,67.27764423076923,0.3,GM,1,6
1440,66.58653846153847,0.3,GM,1,6
1470,67.33774038461539,0.3,GM,1,6
1500,66.97716346153847,0.3,GM,1,6
1530,67.77844551282051,0.3,GM,1,6
1560,68.28926282051282,0.3,GM,1,6
1590,67.39783653846153,0.3,GM,1,6
1620,67.41786858974359,0.3,GM,1,6
1650,67.54807692307692,0.3,GM,1,6
1680,67.50801282051282,0.3,GM,1,6
1710,68.42948717948718,0.3,GM,1,6
1740,68.14903846153847,0.3,GM,1,6
1770,68.03886217948718,0.3,GM,1,6
1800,67.6983173076923,0.3,GM,1,6
1830,69.32091346153847,0.3,GM,1,6
1860,69.140625,0.3,GM,1,6
1890,68.59975961538461,0.3,GM,1,6
1920,68.89022435897436,0.3,GM,1,6
1950,69.70152243589743,0.3,GM,1,6
1980,67.38782051282051,0.3,GM,1,6
2010,69.43108974358974,0.3,GM,1,6
2040,69.83173076923077,0.3,GM,1,6
2070,69.87179487179488,0.3,GM,1,6
2100,69.68149038461539,0.3,GM,1,6
2130,68.24919871794872,0.3,GM,1,6
2160,68.84014423076923,0.3,GM,1,6
2190,69.86177884615384,0.3,GM,1,6
2220,68.82011217948718,0.3,GM,1,6
2250,69.38100961538461,0.3,GM,1,6
2280,71.34415064102564,0.3,GM,1,6
2310,71.84495192307692,0.3,GM,1,6
2340,71.46434294871794,0.3,GM,1,6
2370,71.74479166666667,0.3,GM,1,6
2400,71.58453525641026,0.3,GM,1,6
2430,71.19391025641026,0.3,GM,1,6
2460,72.00520833333333,0.3,GM,1,6
2490,71.88501602564102,0.3,GM,1,6
2520,71.77483974358974,0.3,GM,1,6
2550,72.03525641025641,0.3,GM,1,6
2580,71.9551282051282,0.3,GM,1,6
2610,71.70472756410257,0.3,GM,1,6
2640,71.72475961538461,0.3,GM,1,6
2670,71.84495192307692,0.3,GM,1,6
2700,71.53445512820512,0.3,GM,1,6
2730,71.9150641025641,0.3,GM,1,6
2760,72.1454326923077,0.3,GM,1,6
2790,71.25400641025641,0.3,GM,1,6
2820,71.70472756410257,0.3,GM,1,6
2850,71.90504807692308,0.3,GM,1,6
2880,71.14383012820512,0.3,GM,1,6
2910,71.62459935897436,0.3,GM,1,6
2940,71.92508012820512,0.3,GM,1,6
2970,71.92508012820512,0.3,GM,1,6
3000,72.05528846153847,0.3,GM,1,6
30,14.032451923076923,0.5,GM,1,6
60,25.67107371794872,0.5,GM,1,6
90,26.782852564102566,0.5,GM,1,6
120,32.21153846153846,0.5,GM,1,6
150,32.88261217948718,0.5,GM,1,6
180,36.56850961538461,0.5,GM,1,6
210,35.71714743589744,0.5,GM,1,6
240,38.23116987179487,0.5,GM,1,6
270,40.5849358974359,0.5,GM,1,6
300,42.21754807692308,0.5,GM,1,6
330,43.649839743589745,0.5,GM,1,6
360,44.791666666666664,0.5,GM,1,6
390,45.53285256410256,0.5,GM,1,6
420,47.44591346153846,0.5,GM,1,6
450,47.68629807692308,0.5,GM,1,6
480,49.85977564102564,0.5,GM,1,6
510,49.94991987179487,0.5,GM,1,6
540,51.171875,0.5,GM,1,6
570,48.938301282051285,0.5,GM,1,6
600,52.76442307692308,0.5,GM,1,6
630,52.76442307692308,0.5,GM,1,6
660,53.81610576923077,0.5,GM,1,6
690,53.03485576923077,0.5,GM,1,6
720,54.34695512820513,0.5,GM,1,6
750,54.557291666666664,0.5,GM,1,6
780,56.28004807692308,0.5,GM,1,6
810,56.76081730769231,0.5,GM,1,6
840,55.83934294871795,0.5,GM,1,6
870,57.64222756410256,0.5,GM,1,6
900,57.98277243589744,0.5,GM,1,6
930,58.04286858974359,0.5,GM,1,6
960,57.61217948717949,0.5,GM,1,6
990,57.8525641025641,0.5,GM,1,6
1020,57.95272435897436,0.5,GM,1,6
1050,59.485176282051285,0.5,GM,1,6
1080,58.44350961538461,0.5,GM,1,6
1110,59.455128205128204,0.5,GM,1,6
1140,58.68389423076923,0.5,GM,1,6
1170,59.17467948717949,0.5,GM,1,6
1200,59.32491987179487,0.5,GM,1,6
1230,59.93589743589744,0.5,GM,1,6
1260,59.57532051282051,0.5,GM,1,6
1290,59.56530448717949,0.5,GM,1,6
1320,59.8056891025641,0.5,GM,1,6
1350,60.10616987179487,0.5,GM,1,6
1380,61.72876602564103,0.5,GM,1,6
1410,59.98597756410256,0.5,GM,1,6
1440,60.37660256410256,0.5,GM,1,6
1470,60.30649038461539,0.5,GM,1,6
1500,59.83573717948718,0.5,GM,1,6
1530,61.07772435897436,0.5,GM,1,6
1560,60.9775641025641,0.5,GM,1,6
1590,58.54366987179487,0.5,GM,1,6
1620,58.74399038461539,0.5,GM,1,6
1650,58.11298076923077,0.5,GM,1,6
1680,58.68389423076923,0.5,GM,1,6
1710,57.66225961538461,0.5,GM,1,6
1740,58.092948717948715,0.5,GM,1,6
1770,55.58894230769231,0.5,GM,1,6
1800,60.31650641025641,0.5,GM,1,6
1830,59.57532051282051,0.5,GM,1,6
1860,59.7255608974359,0.5,GM,1,6
1890,56.70072115384615,0.5,GM,1,6
1920,57.78245192307692,0.5,GM,1,6
1950,56.149839743589745,0.5,GM,1,6
1980,59.69551282051282,0.5,GM,1,6
2010,58.45352564102564,0.5,GM,1,6
2040,55.548878205128204,0.5,GM,1,6
2070,57.30168269230769,0.5,GM,1,6
2100,56.2099358974359,0.5,GM,1,6
2130,52.67427884615385,0.5,GM,1,6
2160,55.10817307692308,0.5,GM,1,6
2190,57.82251602564103,0.5,GM,1,6
2220,57.311698717948715,0.5,GM,1,6
2250,56.62059294871795,0.5,GM,1,6
2280,59.69551282051282,0.5,GM,1,6
2310,60.256410256410255,0.5,GM,1,6
2340,60.657051282051285,0.5,GM,1,6
2370,60.98758012820513,0.5,GM,1,6
2400,61.15785256410256,0.5,GM,1,6
2430,60.236378205128204,0.5,GM,1,6
2460,61.047676282051285,0.5,GM,1,6
2490,61.09775641025641,0.5,GM,1,6
2520,60.37660256410256,0.5,GM,1,6
2550,60.9775641025641,0.5,GM,1,6
2580,60.98758012820513,0.5,GM,1,6
2610,61.11778846153846,0.5,GM,1,6
2640,60.88741987179487,0.5,GM,1,6
2670,61.217948717948715,0.5,GM,1,6
2700,60.72716346153846,0.5,GM,1,6
2730,60.5869391025641,0.5,GM,1,6
2760,60.21634615384615,0.5,GM,1,6
2790,60.09615384615385,0.5,GM,1,6
2820,61.00761217948718,0.5,GM,1,6
2850,60.42668269230769,0.5,GM,1,6
2880,60.13621794871795,0.5,GM,1,6
2910,60.36658653846154,0.5,GM,1,6
2940,59.875801282051285,0.5,GM,1,6
2970,59.19471153846154,0.5,GM,1,6
3000,59.97596153846154,0.5,GM,1,6
30,13.731971153846153,0.7,GM,1,6
60,17.658253205128204,0.7,GM,1,6
90,19.85176282051282,0.7,GM,1,6
120,20.322516025641026,0.7,GM,1,6
150,21.834935897435898,0.7,GM,1,6
180,24.659455128205128,0.7,GM,1,6
210,24.939903846153847,0.7,GM,1,6
240,27.544070512820515,0.7,GM,1,6
270,26.422275641025642,0.7,GM,1,6
300,29.887820512820515,0.7,GM,1,6
330,30.30849358974359,0.7,GM,1,6
360,31.75080128205128,0.7,GM,1,6
390,31.981169871794872,0.7,GM,1,6
420,32.79246794871795,0.7,GM,1,6
450,34.98597756410256,0.7,GM,1,6
480,36.08774038461539,0.7,GM,1,6
510,35.31650641025641,0.7,GM,1,6
540,35.81730769230769,0.7,GM,1,6
570,35.35657051282051,0.7,GM,1,6
600,37.83052884615385,0.7,GM,1,6
630,37.8505608974359,0.7,GM,1,6
660,38.671875,0.7,GM,1,6
690,41.907051282051285,0.7,GM,1,6
720,38.85216346153846,0.7,GM,1,6
750,40.755208333333336,0.7,GM,1,6
780,40.77524038461539,0.7,GM,1,6
810,41.55649038461539,0.7,GM,1,6
840,43.13902243589744,0.7,GM,1,6
870,41.56650641025641,0.7,GM,1,6
900,41.98717948717949,0.7,GM,1,6
930,43.29927884615385,0.7,GM,1,6
960,42.51802884615385,0.7,GM,1,6
990,43.619791666666664,0.7,GM,1,6
1020,45.92347756410256,0.7,GM,1,6
1050,44.44110576923077,0.7,GM,1,6
1080,44.99198717948718,0.7,GM,1,6
1110,44.69150641025641,0.7,GM,1,6
1140,45.6630608974359,0.7,GM,1,6
1170,43.37940705128205,0.7,GM,1,6
1200,45.24238782051282,0.7,GM,1,6
1230,45.622996794871796,0.7,GM,1,6
1260,43.50961538461539,0.7,GM,1,6
1290,47.49599358974359,0.7,GM,1,6
1320,45.703125,0.7,GM,1,6
1350,46.72475961538461,0.7,GM,1,6
1380,46.374198717948715,0.7,GM,1,6
1410,46.49439102564103,0.7,GM,1,6
1440,45.592948717948715,0.7,GM,1,6
1470,46.81490384615385,0.7,GM,1,6
1500,45.12219551282051,0.7,GM,1,6
1530,45.71314102564103,0.7,GM,1,6
1560,43.55969551282051,0.7,GM,1,6
1590,43.98036858974359,0.7,GM,1,6
1620,45.68309294871795,0.7,GM,1,6
1650,46.203926282051285,0.7,GM,1,6
1680,45.51282051282051,0.7,GM,1,6
1710,43.67988782051282,0.7,GM,1,6
1740,43.82011217948718,0.7,GM,1,6
1770,46.73477564102564,0.7,GM,1,6
1800,45.47275641025641,0.7,GM,1,6
1830,45.182291666666664,0.7,GM,1,6
1860,46.985176282051285,0.7,GM,1,6
1890,46.02363782051282,0.7,GM,1,6
1920,43.439503205128204,0.7,GM,1,6
1950,44.30088141025641,0.7,GM,1,6
1980,40.04407051282051,0.7,GM,1,6
2010,41.907051282051285,0.7,GM,1,6
2040,45.85336538461539,0.7,GM,1,6
2070,45.76322115384615,0.7,GM,1,6
2100,41.16586538461539,0.7,GM,1,6
2130,43.830128205128204,0.7,GM,1,6
2160,42.04727564102564,0.7,GM,1,6
2190,41.306089743589745,0.7,GM,1,6
2220,43.38942307692308,0.7,GM,1,6
2250,40.40464743589744,0.7,GM,1,6
2280,44.611378205128204,0.7,GM,1,6
2310,46.16386217948718,0.7,GM,1,6
2340,45.442708333333336,0.7,GM,1,6
2370,46.85496794871795,0.7,GM,1,6
2400,47.09535256410256,0.7,GM,1,6
2430,47.45592948717949,0.7,GM,1,6
2460,46.30408653846154,0.7,GM,1,6
2490,46.63461538461539,0.7,GM,1,6
2520,46.84495192307692,0.7,GM,1,6
2550,46.54447115384615,0.7,GM,1,6
2580,46.764823717948715,0.7,GM,1,6
2610,46.03365384615385,0.7,GM,1,6
2640,47.28565705128205,0.7,GM,1,6
2670,47.17548076923077,0.7,GM,1,6
2700,47.19551282051282,0.7,GM,1,6
2730,46.39423076923077,0.7,GM,1,6
2760,46.5244391025641,0.7,GM,1,6
2790,47.24559294871795,0.7,GM,1,6
2820,46.65464743589744,0.7,GM,1,6
