Iterations,Accuracy (%),ATK,Aggregator,seed,f
1530,48.127003205128204,IPM,CC,2,5
1560,45.90344551282051,IPM,CC,2,5
1590,39.93389423076923,IPM,CC,2,5
1620,47.25560897435897,IPM,CC,2,5
1650,48.96834935897436,IPM,CC,2,5
1680,46.66466346153846,IPM,CC,2,5
1710,47.46594551282051,IPM,CC,2,5
1740,50.40064102564103,IPM,CC,2,5
1770,42.858573717948715,IPM,CC,2,5
1800,42.077323717948715,IPM,CC,2,5
1830,44.631410256410255,IPM,CC,2,5
1860,47.68629807692308,IPM,CC,2,5
1890,46.55448717948718,IPM,CC,2,5
1920,47.97676282051282,IPM,CC,2,5
1950,51.5224358974359,IPM,CC,2,5
1980,50.22035256410256,IPM,CC,2,5
2010,52.213541666666664,IPM,CC,2,5
2040,50.97155448717949,IPM,CC,2,5
2070,47.88661858974359,IPM,CC,2,5
2100,51.452323717948715,IPM,CC,2,5
2130,52.32371794871795,IPM,CC,2,5
2160,54.27684294871795,IPM,CC,2,5
2190,49.87980769230769,IPM,CC,2,5
2220,52.083333333333336,IPM,CC,2,5
2250,52.834535256410255,IPM,CC,2,5
2280,55.63902243589744,IPM,CC,2,5
2310,55.338541666666664,IPM,CC,2,5
2340,55.8994391025641,IPM,CC,2,5
2370,55.92948717948718,IPM,CC,2,5
2400,56.119791666666664,IPM,CC,2,5
2430,55.8994391025641,IPM,CC,2,5
2460,56.47035256410256,IPM,CC,2,5
2490,55.79927884615385,IPM,CC,2,5
2520,56.67067307692308,IPM,CC,2,5
2550,56.00961538461539,IPM,CC,2,5
2580,56.09975961538461,IPM,CC,2,5
2610,56.640625,IPM,CC,2,5
2640,56.750801282051285,IPM,CC,2,5
2670,56.540464743589745,IPM,CC,2,5
2700,57.23157051282051,IPM,CC,2,5
2730,56.06971153846154,IPM,CC,2,5
2760,57.19150641025641,IPM,CC,2,5
2790,56.96113782051282,IPM,CC,2,5
2820,56.9911858974359,IPM,CC,2,5
2850,56.98116987179487,IPM,CC,2,5
2880,57.08133012820513,IPM,CC,2,5
2910,56.08974358974359,IPM,CC,2,5
2940,57.37179487179487,IPM,CC,2,5
2970,57.0713141025641,IPM,CC,2,5
3000,57.28165064102564,IPM,CC,2,5
30,22.95673076923077,ALIE,CC,2,5
60,31.390224358974358,ALIE,CC,2,5
90,35.56690705128205,ALIE,CC,2,5
120,37.09935897435897,ALIE,CC,2,5
150,41.00560897435897,ALIE,CC,2,5
180,41.64663461538461,ALIE,CC,2,5
210,44.030448717948715,ALIE,CC,2,5
240,45.202323717948715,ALIE,CC,2,5
270,46.80488782051282,ALIE,CC,2,5
300,48.29727564102564,ALIE,CC,2,5
330,47.81650641025641,ALIE,CC,2,5
360,49.24879807692308,ALIE,CC,2,5
390,51.75280448717949,ALIE,CC,2,5
420,51.78285256410256,ALIE,CC,2,5
450,52.28365384615385,ALIE,CC,2,5
480,52.7744391025641,ALIE,CC,2,5
510,53.81610576923077,ALIE,CC,2,5
540,53.54567307692308,ALIE,CC,2,5
570,54.52724358974359,ALIE,CC,2,5
600,54.34695512820513,ALIE,CC,2,5
630,55.12820512820513,ALIE,CC,2,5
660,56.37019230769231,ALIE,CC,2,5
690,54.80769230769231,ALIE,CC,2,5
720,54.51722756410256,ALIE,CC,2,5
750,55.568910256410255,ALIE,CC,2,5
780,55.21834935897436,ALIE,CC,2,5
810,54.34695512820513,ALIE,CC,2,5
840,53.806089743589745,ALIE,CC,2,5
870,53.49559294871795,ALIE,CC,2,5
900,49.55929487179487,ALIE,CC,2,5
930,52.624198717948715,ALIE,CC,2,5
960,50.61097756410256,ALIE,CC,2,5
990,52.72435897435897,ALIE,CC,2,5
1020,52.16346153846154,ALIE,CC,2,5
1050,50.12019230769231,ALIE,CC,2,5
1080,50.93149038461539,ALIE,CC,2,5
1110,49.28886217948718,ALIE,CC,2,5
1140,51.78285256410256,ALIE,CC,2,5
1170,50.66105769230769,ALIE,CC,2,5
1200,49.108573717948715,ALIE,CC,2,5
1230,51.432291666666664,ALIE,CC,2,5
1260,50.671073717948715,ALIE,CC,2,5
1290,45.993589743589745,ALIE,CC,2,5
1320,49.19871794871795,ALIE,CC,2,5
1350,43.15905448717949,ALIE,CC,2,5
1380,48.19711538461539,ALIE,CC,2,5
1410,51.23197115384615,ALIE,CC,2,5
1440,49.84975961538461,ALIE,CC,2,5
1470,47.29567307692308,ALIE,CC,2,5
1500,45.2724358974359,ALIE,CC,2,5
1530,37.610176282051285,ALIE,CC,2,5
1560,41.86698717948718,ALIE,CC,2,5
1590,43.95032051282051,ALIE,CC,2,5
1620,43.98036858974359,ALIE,CC,2,5
1650,45.622996794871796,ALIE,CC,2,5
1680,45.55288461538461,ALIE,CC,2,5
1710,46.46434294871795,ALIE,CC,2,5
1740,44.060496794871796,ALIE,CC,2,5
1770,42.678285256410255,ALIE,CC,2,5
1800,37.24959935897436,ALIE,CC,2,5
1830,15.735176282051283,ALIE,CC,2,5
1860,13.982371794871796,ALIE,CC,2,5
1890,23.427483974358974,ALIE,CC,2,5
1920,27.483974358974358,ALIE,CC,2,5
1950,25.751201923076923,ALIE,CC,2,5
1980,32.111378205128204,ALIE,CC,2,5
2010,34.78565705128205,ALIE,CC,2,5
2040,36.999198717948715,ALIE,CC,2,5
2070,38.31129807692308,ALIE,CC,2,5
2100,39.75360576923077,ALIE,CC,2,5
2130,40.50480769230769,ALIE,CC,2,5
2160,41.07572115384615,ALIE,CC,2,5
2190,42.497996794871796,ALIE,CC,2,5
2220,42.64823717948718,ALIE,CC,2,5
2250,42.66826923076923,ALIE,CC,2,5
2280,44.00040064102564,ALIE,CC,2,5
2310,44.451121794871796,ALIE,CC,2,5
2340,44.36097756410256,ALIE,CC,2,5
2370,43.89022435897436,ALIE,CC,2,5
2400,44.401041666666664,ALIE,CC,2,5
2430,44.20072115384615,ALIE,CC,2,5
2460,44.53125,ALIE,CC,2,5
2490,44.53125,ALIE,CC,2,5
2520,44.51121794871795,ALIE,CC,2,5
2550,44.9619391025641,ALIE,CC,2,5
2580,44.95192307692308,ALIE,CC,2,5
2610,44.641426282051285,ALIE,CC,2,5
2640,44.67147435897436,ALIE,CC,2,5
2670,45.06209935897436,ALIE,CC,2,5
2700,44.8818108974359,ALIE,CC,2,5
2730,44.50120192307692,ALIE,CC,2,5
2760,45.26241987179487,ALIE,CC,2,5
2790,45.01201923076923,ALIE,CC,2,5
2820,44.74158653846154,ALIE,CC,2,5
2850,44.78165064102564,ALIE,CC,2,5
2880,44.77163461538461,ALIE,CC,2,5
2910,45.002003205128204,ALIE,CC,2,5
2940,44.29086538461539,ALIE,CC,2,5
2970,44.791666666666664,ALIE,CC,2,5
3000,44.20072115384615,ALIE,CC,2,5
30,14.803685897435898,GA,CC,3,5
60,20.602964743589745,GA,CC,3,5
90,26.512419871794872,GA,CC,3,5
120,30.989583333333332,GA,CC,3,5
150,31.280048076923077,GA,CC,3,5
180,32.95272435897436,GA,CC,3,5
210,33.50360576923077,GA,CC,3,5
240,36.08774038461539,GA,CC,3,5
270,36.89903846153846,GA,CC,3,5
300,36.83894230769231,GA,CC,3,5
330,35.00600961538461,GA,CC,3,5
360,37.80048076923077,GA,CC,3,5
390,39.09254807692308,GA,CC,3,5
420,42.27764423076923,GA,CC,3,5
450,41.60657051282051,GA,CC,3,5
480,39.11258012820513,GA,CC,3,5
510,43.33934294871795,GA,CC,3,5
540,42.89863782051282,GA,CC,3,5
570,47.12540064102564,GA,CC,3,5
600,47.12540064102564,GA,CC,3,5
630,49.088541666666664,GA,CC,3,5
660,45.002003205128204,GA,CC,3,5
690,47.6963141025641,GA,CC,3,5
720,49.82972756410256,GA,CC,3,5
750,52.33373397435897,GA,CC,3,5
780,52.78445512820513,GA,CC,3,5
810,54.59735576923077,GA,CC,3,5
840,53.615785256410255,GA,CC,3,5
870,54.557291666666664,GA,CC,3,5
900,55.969551282051285,GA,CC,3,5
930,56.65064102564103,GA,CC,3,5
960,56.46033653846154,GA,CC,3,5
990,60.91746794871795,GA,CC,3,5
1020,56.9911858974359,GA,CC,3,5
1050,61.38822115384615,GA,CC,3,5
1080,58.37339743589744,GA,CC,3,5
1110,61.33814102564103,GA,CC,3,5
1140,62.600160256410255,GA,CC,3,5
1170,64.15264423076923,GA,CC,3,5
1200,64.00240384615384,GA,CC,3,5
1230,66.3661858974359,GA,CC,3,5
1260,64.78365384615384,GA,CC,3,5
1290,64.47315705128206,GA,CC,3,5
1320,67.39783653846153,GA,CC,3,5
1350,66.3661858974359,GA,CC,3,5
1380,67.23758012820512,GA,CC,3,5
1410,67.41786858974359,GA,CC,3,5
1440,68.93028846153847,GA,CC,3,5
1470,65.99559294871794,GA,CC,3,5
1500,67.96875,GA,CC,3,5
1530,68.53966346153847,GA,CC,3,5
1560,70.77323717948718,GA,CC,3,5
1590,69.32091346153847,GA,CC,3,5
1620,70.21233974358974,GA,CC,3,5
1650,70.72315705128206,GA,CC,3,5
1680,70.83333333333333,GA,CC,3,5
1710,70.38261217948718,GA,CC,3,5
1740,72.00520833333333,GA,CC,3,5
1770,69.68149038461539,GA,CC,3,5
1800,72.79647435897436,GA,CC,3,5
1830,72.99679487179488,GA,CC,3,5
1860,72.3457532051282,GA,CC,3,5
1890,74.19871794871794,GA,CC,3,5
1920,73.32732371794872,GA,CC,3,5
1950,74.46915064102564,GA,CC,3,5
1980,75.88141025641026,GA,CC,3,5
2010,76.0516826923077,GA,CC,3,5
2040,75.24038461538461,GA,CC,3,5
2070,74.14863782051282,GA,CC,3,5
2100,73.9082532051282,GA,CC,3,5
2130,74.14863782051282,GA,CC,3,5
2160,76.38221153846153,GA,CC,3,5
2190,77.14342948717949,GA,CC,3,5
2220,77.10336538461539,GA,CC,3,5
2250,78.15504807692308,GA,CC,3,5
2280,79.65745192307692,GA,CC,3,5
2310,80.36858974358974,GA,CC,3,5
2340,80.55889423076923,GA,CC,3,5
2370,80.46875,GA,CC,3,5
2400,80.51883012820512,GA,CC,3,5
2430,80.46875,GA,CC,3,5
2460,80.51883012820512,GA,CC,3,5
2490,80.57892628205128,GA,CC,3,5
2520,80.59895833333333,GA,CC,3,5
2550,80.5488782051282,GA,CC,3,5
2580,80.45873397435898,GA,CC,3,5
2610,80.39863782051282,GA,CC,3,5
2640,80.59895833333333,GA,CC,3,5
2670,80.55889423076923,GA,CC,3,5
2700,80.82932692307692,GA,CC,3,5
2730,80.5088141025641,GA,CC,3,5
2760,80.63902243589743,GA,CC,3,5
2790,80.7391826923077,GA,CC,3,5
2820,80.7391826923077,GA,CC,3,5
2850,80.67908653846153,GA,CC,3,5
2880,80.86939102564102,GA,CC,3,5
2910,80.859375,GA,CC,3,5
2940,80.74919871794872,GA,CC,3,5
2970,80.74919871794872,GA,CC,3,5
3000,81.03966346153847,GA,CC,3,5
30,10.516826923076923,SF,CC,3,5
60,17.137419871794872,SF,CC,3,5
90,12.910657051282051,SF,CC,3,5
120,20.88341346153846,SF,CC,3,5
150,21.294070512820515,SF,CC,3,5
180,22.786458333333332,SF,CC,3,5
210,24.759615384615383,SF,CC,3,5
240,23.587740384615383,SF,CC,3,5
270,28.35536858974359,SF,CC,3,5
300,25.390625,SF,CC,3,5
330,30.48878205128205,SF,CC,3,5
360,33.35336538461539,SF,CC,3,5
390,31.770833333333332,SF,CC,3,5
420,33.54366987179487,SF,CC,3,5
450,33.45352564102564,SF,CC,3,5
480,33.513621794871796,SF,CC,3,5
510,35.68709935897436,SF,CC,3,5
540,34.31490384615385,SF,CC,3,5
570,37.209535256410255,SF,CC,3,5
600,38.07091346153846,SF,CC,3,5
630,36.17788461538461,SF,CC,3,5
660,38.53165064102564,SF,CC,3,5
690,36.979166666666664,SF,CC,3,5
720,36.87900641025641,SF,CC,3,5
750,35.446714743589745,SF,CC,3,5
780,41.03565705128205,SF,CC,3,5
810,34.51522435897436,SF,CC,3,5
840,38.74198717948718,SF,CC,3,5
870,40.35456730769231,SF,CC,3,5
900,40.81530448717949,SF,CC,3,5
930,39.67347756410256,SF,CC,3,5
960,38.86217948717949,SF,CC,3,5
990,40.44471153846154,SF,CC,3,5
1020,40.40464743589744,SF,CC,3,5
1050,38.7119391025641,SF,CC,3,5
1080,37.760416666666664,SF,CC,3,5
1110,40.9755608974359,SF,CC,3,5
1140,42.09735576923077,SF,CC,3,5
1170,39.96394230769231,SF,CC,3,5
1200,37.69030448717949,SF,CC,3,5
1230,38.60176282051282,SF,CC,3,5
1260,44.240785256410255,SF,CC,3,5
1290,39.733573717948715,SF,CC,3,5
1320,33.40344551282051,SF,CC,3,5
1350,36.62860576923077,SF,CC,3,5
1380,41.877003205128204,SF,CC,3,5
1410,46.985176282051285,SF,CC,3,5
1440,39.743589743589745,SF,CC,3,5
1470,44.39102564102564,SF,CC,3,5
1500,44.040464743589745,SF,CC,3,5
1530,38.35136217948718,SF,CC,3,5
1560,38.04086538461539,SF,CC,3,5
1590,39.01241987179487,SF,CC,3,5
1620,43.18910256410256,SF,CC,3,5
1650,46.354166666666664,SF,CC,3,5
1680,38.201121794871796,SF,CC,3,5
1710,38.31129807692308,SF,CC,3,5
1740,42.79847756410256,SF,CC,3,5
1770,45.983573717948715,SF,CC,3,5
1800,41.095753205128204,SF,CC,3,5
1830,43.08894230769231,SF,CC,3,5
1860,47.48597756410256,SF,CC,3,5
1890,37.17948717948718,SF,CC,3,5
1920,37.73036858974359,SF,CC,3,5
1950,39.54326923076923,SF,CC,3,5
1980,48.77804487179487,SF,CC,3,5
2010,40.69511217948718,SF,CC,3,5
2040,44.47115384615385,SF,CC,3,5
2070,44.841746794871796,SF,CC,3,5
2100,47.44591346153846,SF,CC,3,5
2130,45.202323717948715,SF,CC,3,5
2160,48.88822115384615,SF,CC,3,5
2190,45.22235576923077,SF,CC,3,5
2220,47.2255608974359,SF,CC,3,5
2250,50.73116987179487,SF,CC,3,5
2280,50.290464743589745,SF,CC,3,5
2310,50.911458333333336,SF,CC,3,5
2340,50.671073717948715,SF,CC,3,5
2370,50.63100961538461,SF,CC,3,5
2400,51.03165064102564,SF,CC,3,5
2430,50.90144230769231,SF,CC,3,5
2460,50.93149038461539,SF,CC,3,5
2490,50.19030448717949,SF,CC,3,5
2520,51.70272435897436,SF,CC,3,5
2550,50.80128205128205,SF,CC,3,5
2580,51.00160256410256,SF,CC,3,5
2610,51.15184294871795,SF,CC,3,5
2640,50.98157051282051,SF,CC,3,5
2670,51.05168269230769,SF,CC,3,5
2700,51.2119391025641,SF,CC,3,5
2730,51.01161858974359,SF,CC,3,5
2760,51.05168269230769,SF,CC,3,5
2790,50.93149038461539,SF,CC,3,5
2820,51.50240384615385,SF,CC,3,5
2850,50.61097756410256,SF,CC,3,5
2880,51.5224358974359,SF,CC,3,5
2910,50.06009615384615,SF,CC,3,5
2940,51.58253205128205,SF,CC,3,5
2970,51.432291666666664,SF,CC,3,5
3000,51.5625,SF,CC,3,5
30,16.33613782051282,LF,CC,3,5
60,26.221955128205128,LF,CC,3,5
90,32.702323717948715,LF,CC,3,5
120,32.421875,LF,CC,3,5
150,35.807291666666664,LF,CC,3,5
180,37.64022435897436,LF,CC,3,5
210,39.38301282051282,LF,CC,3,5
240,40.71514423076923,LF,CC,3,5
270,40.16426282051282,LF,CC,3,5
300,44.80168269230769,LF,CC,3,5
330,46.53445512820513,LF,CC,3,5
360,45.52283653846154,LF,CC,3,5
390,47.005208333333336,LF,CC,3,5
420,48.24719551282051,LF,CC,3,5
450,49.96995192307692,LF,CC,3,5
480,48.80809294871795,LF,CC,3,5
510,48.85817307692308,LF,CC,3,5
540,47.81650641025641,LF,CC,3,5
570,51.49238782051282,LF,CC,3,5
600,55.41866987179487,LF,CC,3,5
630,54.006410256410255,LF,CC,3,5
660,53.76602564102564,LF,CC,3,5
690,55.338541666666664,LF,CC,3,5
720,54.607371794871796,LF,CC,3,5
750,56.31009615384615,LF,CC,3,5
780,56.94110576923077,LF,CC,3,5
810,57.321714743589745,LF,CC,3,5
840,58.40344551282051,LF,CC,3,5
870,57.291666666666664,LF,CC,3,5
900,60.27644230769231,LF,CC,3,5
930,61.638621794871796,LF,CC,3,5
960,60.647035256410255,LF,CC,3,5
990,60.59695512820513,LF,CC,3,5
1020,60.49679487179487,LF,CC,3,5
1050,64.16266025641026,LF,CC,3,5
1080,63.08092948717949,LF,CC,3,5
1110,64.09254807692308,LF,CC,3,5
1140,62.970753205128204,LF,CC,3,5
1170,65.98557692307692,LF,CC,3,5
1200,66.31610576923077,LF,CC,3,5
1230,66.74679487179488,LF,CC,3,5
1260,65.38461538461539,LF,CC,3,5
1290,66.00560897435898,LF,CC,3,5
1320,65.95552884615384,LF,CC,3,5
1350,67.99879807692308,LF,CC,3,5
1380,67.09735576923077,LF,CC,3,5
1410,66.0957532051282,LF,CC,3,5
1440,67.54807692307692,LF,CC,3,5
1470,69.1806891025641,LF,CC,3,5
1500,69.46113782051282,LF,CC,3,5
1530,68.85016025641026,LF,CC,3,5
1560,70.2724358974359,LF,CC,3,5
1590,70.1923076923077,LF,CC,3,5
1620,72.01522435897436,LF,CC,3,5
1650,70.88341346153847,LF,CC,3,5
1680,68.38942307692308,LF,CC,3,5
1710,70.57291666666667,LF,CC,3,5
1740,70.1923076923077,LF,CC,3,5
1770,73.15705128205128,LF,CC,3,5
1800,72.99679487179488,LF,CC,3,5
1830,73.09695512820512,LF,CC,3,5
1860,73.15705128205128,LF,CC,3,5
1890,72.7764423076923,LF,CC,3,5
1920,71.72475961538461,LF,CC,3,5
1950,74.08854166666667,LF,CC,3,5
1980,74.93990384615384,LF,CC,3,5
2010,75.14022435897436,LF,CC,3,5
2040,75.33052884615384,LF,CC,3,5
2070,73.72796474358974,LF,CC,3,5
2100,74.11858974358974,LF,CC,3,5
2130,76.55248397435898,LF,CC,3,5
2160,76.45232371794872,LF,CC,3,5
2190,75.49078525641026,LF,CC,3,5
2220,76.5625,LF,CC,3,5
2250,73.02684294871794,LF,CC,3,5
2280,78.67588141025641,LF,CC,3,5
2310,78.99639423076923,LF,CC,3,5
2340,79.32692307692308,LF,CC,3,5
2370,79.52724358974359,LF,CC,3,5
2400,79.48717948717949,LF,CC,3,5
2430,79.2568108974359,LF,CC,3,5
2460,79.42708333333333,LF,CC,3,5
2490,79.38701923076923,LF,CC,3,5
2520,79.24679487179488,LF,CC,3,5
2550,79.47716346153847,LF,CC,3,5
2580,79.40705128205128,LF,CC,3,5
2610,79.55729166666667,LF,CC,3,5
2640,79.6875,LF,CC,3,5
2670,79.55729166666667,LF,CC,3,5
2700,79.59735576923077,LF,CC,3,5
2730,79.79767628205128,LF,CC,3,5
2760,79.55729166666667,LF,CC,3,5
2790,79.63741987179488,LF,CC,3,5
2820,79.73758012820512,LF,CC,3,5
2850,79.6474358974359,LF,CC,3,5
2880,79.63741987179488,LF,CC,3,5
2910,79.55729166666667,LF,CC,3,5
2940,79.4170673076923,LF,CC,3,5
2970,79.51722756410257,LF,CC,3,5
3000,79.62740384615384,LF,CC,3,5
30,13.12099358974359,mimic,CC,3,5
60,11.94911858974359,mimic,CC,3,5
90,14.302884615384615,mimic,CC,3,5
120,17.047275641025642,mimic,CC,3,5
150,17.017227564102566,mimic,CC,3,5
180,22.185496794871796,mimic,CC,3,5
210,28.595753205128204,mimic,CC,3,5
240,30.588942307692307,mimic,CC,3,5
270,29.036458333333332,mimic,CC,3,5
300,29.637419871794872,mimic,CC,3,5
330,34.875801282051285,mimic,CC,3,5
360,35.92748397435897,mimic,CC,3,5
390,30.53886217948718,mimic,CC,3,5
420,37.87059294871795,mimic,CC,3,5
450,39.22275641025641,mimic,CC,3,5
480,31.580528846153847,mimic,CC,3,5
510,39.763621794871796,mimic,CC,3,5
540,43.67988782051282,mimic,CC,3,5
570,44.07051282051282,mimic,CC,3,5
600,42.15745192307692,mimic,CC,3,5
630,43.02884615384615,mimic,CC,3,5
660,47.08533653846154,mimic,CC,3,5
690,41.55649038461539,mimic,CC,3,5
720,49.62940705128205,mimic,CC,3,5
750,48.03685897435897,mimic,CC,3,5
780,47.23557692307692,mimic,CC,3,5
810,52.40384615384615,mimic,CC,3,5
840,52.29366987179487,mimic,CC,3,5
870,44.71153846153846,mimic,CC,3,5
900,52.29366987179487,mimic,CC,3,5
930,50.84134615384615,mimic,CC,3,5
960,52.72435897435897,mimic,CC,3,5
990,52.15344551282051,mimic,CC,3,5
1020,56.18990384615385,mimic,CC,3,5
1050,52.634214743589745,mimic,CC,3,5
1080,52.35376602564103,mimic,CC,3,5
1110,60.20633012820513,mimic,CC,3,5
1140,59.52524038461539,mimic,CC,3,5
1170,60.84735576923077,mimic,CC,3,5
1200,57.95272435897436,mimic,CC,3,5
1230,59.28485576923077,mimic,CC,3,5
1260,60.75721153846154,mimic,CC,3,5
1290,59.064503205128204,mimic,CC,3,5
1320,58.97435897435897,mimic,CC,3,5
1350,59.485176282051285,mimic,CC,3,5
1380,65.65504807692308,mimic,CC,3,5
1410,64.98397435897436,mimic,CC,3,5
1440,61.78886217948718,mimic,CC,3,5
1470,64.74358974358974,mimic,CC,3,5
1500,61.10777243589744,mimic,CC,3,5
1530,66.19591346153847,mimic,CC,3,5
1560,66.41626602564102,mimic,CC,3,5
1590,64.03245192307692,mimic,CC,3,5
1620,67.41786858974359,mimic,CC,3,5
1650,64.42307692307692,mimic,CC,3,5
1680,69.43108974358974,mimic,CC,3,5
1710,66.35616987179488,mimic,CC,3,5
1740,69.90184294871794,mimic,CC,3,5
1770,69.51121794871794,mimic,CC,3,5
1800,65.76522435897436,mimic,CC,3,5
1830,69.27083333333333,mimic,CC,3,5
1860,68.03886217948718,mimic,CC,3,5
1890,71.24399038461539,mimic,CC,3,5
1920,69.33092948717949,mimic,CC,3,5
1950,70.08213141025641,mimic,CC,3,5
1980,70.7431891025641,mimic,CC,3,5
2010,69.29086538461539,mimic,CC,3,5
2040,69.1005608974359,mimic,CC,3,5
2070,73.01682692307692,mimic,CC,3,5
2100,69.33092948717949,mimic,CC,3,5
2130,70.17227564102564,mimic,CC,3,5
2160,69.83173076923077,mimic,CC,3,5
2190,72.93669871794872,mimic,CC,3,5
2220,73.53766025641026,mimic,CC,3,5
2250,73.22716346153847,mimic,CC,3,5
2280,75.7011217948718,mimic,CC,3,5
2310,75.96153846153847,mimic,CC,3,5
2340,75.8213141025641,mimic,CC,3,5
2370,75.77123397435898,mimic,CC,3,5
2400,76.11177884615384,mimic,CC,3,5
2430,75.68108974358974,mimic,CC,3,5
2460,76.07171474358974,mimic,CC,3,5
2490,75.75120192307692,mimic,CC,3,5
2520,76.0917467948718,mimic,CC,3,5
2550,75.94150641025641,mimic,CC,3,5
2580,75.97155448717949,mimic,CC,3,5
2610,76.14182692307692,mimic,CC,3,5
2640,76.06169871794872,mimic,CC,3,5
2670,76.02163461538461,mimic,CC,3,5
2700,76.27203525641026,mimic,CC,3,5
2730,76.46233974358974,mimic,CC,3,5
2760,76.02163461538461,mimic,CC,3,5
2790,76.26201923076923,mimic,CC,3,5
2820,76.0917467948718,mimic,CC,3,5
2850,76.31209935897436,mimic,CC,3,5
2880,76.59254807692308,mimic,CC,3,5
2910,75.91145833333333,mimic,CC,3,5
2940,76.55248397435898,mimic,CC,3,5
2970,76.33213141025641,mimic,CC,3,5
3000,76.45232371794872,mimic,CC,3,5
30,10.546875,IPM,CC,3,5
60,18.028846153846153,IPM,CC,3,5
90,19.010416666666668,IPM,CC,3,5
120,24.509214743589745,IPM,CC,3,5
150,22.385817307692307,IPM,CC,3,5
180,30.138221153846153,IPM,CC,3,5
210,28.365384615384617,IPM,CC,3,5
240,29.877804487179485,IPM,CC,3,5
270,30.23838141025641,IPM,CC,3,5
300,33.82411858974359,IPM,CC,3,5
330,33.86418269230769,IPM,CC,3,5
360,34.53525641025641,IPM,CC,3,5
390,33.874198717948715,IPM,CC,3,5
420,35.48677884615385,IPM,CC,3,5
450,37.029246794871796,IPM,CC,3,5
480,38.94230769230769,IPM,CC,3,5
510,37.82051282051282,IPM,CC,3,5
540,38.84214743589744,IPM,CC,3,5
570,38.51161858974359,IPM,CC,3,5
600,37.04927884615385,IPM,CC,3,5
630,35.436698717948715,IPM,CC,3,5
660,36.458333333333336,IPM,CC,3,5
690,36.44831730769231,IPM,CC,3,5
720,35.68709935897436,IPM,CC,3,5
750,36.56850961538461,IPM,CC,3,5
780,37.57011217948718,IPM,CC,3,5
810,37.610176282051285,IPM,CC,3,5
840,38.81209935897436,IPM,CC,3,5
870,41.65665064102564,IPM,CC,3,5
900,42.01722756410256,IPM,CC,3,5
930,36.15785256410256,IPM,CC,3,5
960,38.40144230769231,IPM,CC,3,5
990,38.23116987179487,IPM,CC,3,5
1020,36.227964743589745,IPM,CC,3,5
1050,40.735176282051285,IPM,CC,3,5
1080,45.07211538461539,IPM,CC,3,5
1110,39.4931891025641,IPM,CC,3,5
1140,37.9306891025641,IPM,CC,3,5
1170,36.39823717948718,IPM,CC,3,5
1200,34.12459935897436,IPM,CC,3,5
1230,39.59334935897436,IPM,CC,3,5
1260,45.993589743589745,IPM,CC,3,5
1290,38.08092948717949,IPM,CC,3,5
1320,38.94230769230769,IPM,CC,3,5
1350,45.29246794871795,IPM,CC,3,5
1380,44.28084935897436,IPM,CC,3,5
1410,46.63461538461539,IPM,CC,3,5
1440,37.31971153846154,IPM,CC,3,5
1470,43.03886217948718,IPM,CC,3,5
1500,47.29567307692308,IPM,CC,3,5
1530,41.26602564102564,IPM,CC,3,5
1560,38.97235576923077,IPM,CC,3,5
1590,42.76842948717949,IPM,CC,3,5
1620,49.869791666666664,IPM,CC,3,5
1650,40.124198717948715,IPM,CC,3,5
1680,48.16706730769231,IPM,CC,3,5
1710,42.43790064102564,IPM,CC,3,5
1740,44.19070512820513,IPM,CC,3,5
1770,49.919871794871796,IPM,CC,3,5
1800,47.21554487179487,IPM,CC,3,5
1830,50.24038461538461,IPM,CC,3,5
1860,47.41586538461539,IPM,CC,3,5
1890,44.72155448717949,IPM,CC,3,5
1920,47.48597756410256,IPM,CC,3,5
1950,51.35216346153846,IPM,CC,3,5
1980,47.65625,IPM,CC,3,5
2010,50.99158653846154,IPM,CC,3,5
2040,51.29206730769231,IPM,CC,3,5
2070,43.57972756410256,IPM,CC,3,5
2100,47.86658653846154,IPM,CC,3,5
2130,50.03004807692308,IPM,CC,3,5
2160,52.68429487179487,IPM,CC,3,5
2190,45.09214743589744,IPM,CC,3,5
2220,52.76442307692308,IPM,CC,3,5
2250,52.76442307692308,IPM,CC,3,5
2280,54.02644230769231,IPM,CC,3,5
2310,53.69591346153846,IPM,CC,3,5
2340,54.24679487179487,IPM,CC,3,5
2370,54.02644230769231,IPM,CC,3,5
2400,54.397035256410255,IPM,CC,3,5
2430,54.15665064102564,IPM,CC,3,5
2460,54.49719551282051,IPM,CC,3,5
2490,54.04647435897436,IPM,CC,3,5
2520,54.80769230769231,IPM,CC,3,5
2550,54.35697115384615,IPM,CC,3,5
2580,54.3369391025641,IPM,CC,3,5
2610,54.22676282051282,IPM,CC,3,5
2640,54.43709935897436,IPM,CC,3,5
2670,54.977964743589745,IPM,CC,3,5
2700,54.63741987179487,IPM,CC,3,5
2730,54.2568108974359,IPM,CC,3,5
2760,54.74759615384615,IPM,CC,3,5
2790,54.12660256410256,IPM,CC,3,5
2820,54.87780448717949,IPM,CC,3,5
2850,54.296875,IPM,CC,3,5
2880,54.947916666666664,IPM,CC,3,5
2910,54.11658653846154,IPM,CC,3,5
2940,55.60897435897436,IPM,CC,3,5
2970,55.12820512820513,IPM,CC,3,5
3000,55.21834935897436,IPM,CC,3,5
30,14.372996794871796,ALIE,CC,3,5
60,27.243589743589745,ALIE,CC,3,5
90,32.43189102564103,ALIE,CC,3,5
120,36.18790064102564,ALIE,CC,3,5
150,38.2411858974359,ALIE,CC,3,5
