Iterations,Accuracy (%),ATK,$|\mathcal{B}|$,seed
1500,96.23397435897436,ALIE,4,2
30,30.16826923076923,ALIE,5,2
60,48.85817307692308,ALIE,5,2
90,71.10376602564102,ALIE,5,2
120,80.16826923076923,ALIE,5,2
150,83.46354166666667,ALIE,5,2
180,86.15785256410257,ALIE,5,2
210,87.890625,ALIE,5,2
240,89.05248397435898,ALIE,5,2
270,89.98397435897436,ALIE,5,2
300,90.44471153846153,ALIE,5,2
330,90.94551282051282,ALIE,5,2
360,91.72676282051282,ALIE,5,2
390,92.08733974358974,ALIE,5,2
420,92.42788461538461,ALIE,5,2
450,92.64823717948718,ALIE,5,2
480,92.82852564102564,ALIE,5,2
510,93.03886217948718,ALIE,5,2
540,93.18910256410257,ALIE,5,2
570,93.45953525641026,ALIE,5,2
600,93.59975961538461,ALIE,5,2
630,93.6298076923077,ALIE,5,2
660,93.72996794871794,ALIE,5,2
690,94.07051282051282,ALIE,5,2
720,94.13060897435898,ALIE,5,2
750,94.32091346153847,ALIE,5,2
780,94.21073717948718,ALIE,5,2
810,94.29086538461539,ALIE,5,2
840,94.51121794871794,ALIE,5,2
870,94.59134615384616,ALIE,5,2
900,94.70152243589743,ALIE,5,2
930,94.90184294871794,ALIE,5,2
960,94.97195512820512,ALIE,5,2
990,95.12219551282051,ALIE,5,2
1020,95.30248397435898,ALIE,5,2
1050,95.38261217948718,ALIE,5,2
1080,95.24238782051282,ALIE,5,2
1110,95.3926282051282,ALIE,5,2
1140,95.49278846153847,ALIE,5,2
1170,95.4326923076923,ALIE,5,2
1200,95.46274038461539,ALIE,5,2
1230,95.65304487179488,ALIE,5,2
1260,95.65304487179488,ALIE,5,2
1290,95.87339743589743,ALIE,5,2
1320,96.0136217948718,ALIE,5,2
1350,95.96354166666667,ALIE,5,2
1380,95.99358974358974,ALIE,5,2
1410,95.91346153846153,ALIE,5,2
1440,96.07371794871794,ALIE,5,2
1470,96.12379807692308,ALIE,5,2
1500,96.14383012820512,ALIE,5,2
30,39.30288461538461,ALIE,6,2
60,52.29366987179487,ALIE,6,2
90,65.30448717948718,ALIE,6,2
120,76.5625,ALIE,6,2
150,79.9979967948718,ALIE,6,2
180,84.82572115384616,ALIE,6,2
210,86.82892628205128,ALIE,6,2
240,88.51161858974359,ALIE,6,2
270,88.96233974358974,ALIE,6,2
300,90.38461538461539,ALIE,6,2
330,90.86538461538461,ALIE,6,2
360,91.25600961538461,ALIE,6,2
390,91.6766826923077,ALIE,6,2
420,91.73677884615384,ALIE,6,2
450,91.99719551282051,ALIE,6,2
480,91.82692307692308,ALIE,6,2
510,92.79847756410257,ALIE,6,2
540,92.89863782051282,ALIE,6,2
570,93.26923076923077,ALIE,6,2
600,93.05889423076923,ALIE,6,2
630,92.98878205128206,ALIE,6,2
660,93.60977564102564,ALIE,6,2
690,93.09895833333333,ALIE,6,2
720,93.11899038461539,ALIE,6,2
750,93.21915064102564,ALIE,6,2
780,94.03044871794872,ALIE,6,2
810,93.36939102564102,ALIE,6,2
840,94.27083333333333,ALIE,6,2
870,93.26923076923077,ALIE,6,2
900,93.73998397435898,ALIE,6,2
930,93.58974358974359,ALIE,6,2
960,94.01041666666667,ALIE,6,2
990,93.6298076923077,ALIE,6,2
1020,94.78165064102564,ALIE,6,2
1050,93.52964743589743,ALIE,6,2
1080,94.71153846153847,ALIE,6,2
1110,94.13060897435898,ALIE,6,2
1140,94.31089743589743,ALIE,6,2
1170,94.32091346153847,ALIE,6,2
1200,94.73157051282051,ALIE,6,2
1230,94.64142628205128,ALIE,6,2
1260,94.55128205128206,ALIE,6,2
1290,94.58133012820512,ALIE,6,2
1320,95.03205128205128,ALIE,6,2
1350,94.98197115384616,ALIE,6,2
1380,93.81009615384616,ALIE,6,2
1410,95.15224358974359,ALIE,6,2
1440,95.06209935897436,ALIE,6,2
1470,95.20232371794872,ALIE,6,2
1500,94.4511217948718,ALIE,6,2
30,32.48197115384615,ALIE,7,2
60,49.35897435897436,ALIE,7,2
90,70.41266025641026,ALIE,7,2
120,76.86298076923077,ALIE,7,2
150,83.80408653846153,ALIE,7,2
180,86.11778846153847,ALIE,7,2
210,86.58854166666667,ALIE,7,2
240,89.32291666666667,ALIE,7,2
270,89.4931891025641,ALIE,7,2
300,90.30448717948718,ALIE,7,2
330,90.9755608974359,ALIE,7,2
360,90.86538461538461,ALIE,7,2
390,91.77684294871794,ALIE,7,2
420,91.90705128205128,ALIE,7,2
450,92.31770833333333,ALIE,7,2
480,92.85857371794872,ALIE,7,2
510,92.55809294871794,ALIE,7,2
540,93.0889423076923,ALIE,7,2
570,93.33934294871794,ALIE,7,2
600,92.98878205128206,ALIE,7,2
630,93.38942307692308,ALIE,7,2
660,93.49959935897436,ALIE,7,2
690,93.80008012820512,ALIE,7,2
720,94.13060897435898,ALIE,7,2
750,93.93028846153847,ALIE,7,2
780,94.17067307692308,ALIE,7,2
810,94.12059294871794,ALIE,7,2
840,94.72155448717949,ALIE,7,2
870,94.35096153846153,ALIE,7,2
900,94.64142628205128,ALIE,7,2
930,94.69150641025641,ALIE,7,2
960,94.70152243589743,ALIE,7,2
990,94.921875,ALIE,7,2
1020,94.75160256410257,ALIE,7,2
1050,95.03205128205128,ALIE,7,2
1080,94.921875,ALIE,7,2
1110,95.29246794871794,ALIE,7,2
1140,95.01201923076923,ALIE,7,2
1170,95.20232371794872,ALIE,7,2
1200,95.2323717948718,ALIE,7,2
1230,94.50120192307692,ALIE,7,2
1260,95.55288461538461,ALIE,7,2
1290,95.37259615384616,ALIE,7,2
1320,95.26241987179488,ALIE,7,2
1350,95.6229967948718,ALIE,7,2
1380,94.85176282051282,ALIE,7,2
1410,95.3125,ALIE,7,2
1440,95.53285256410257,ALIE,7,2
1470,95.37259615384616,ALIE,7,2
1500,95.41266025641026,ALIE,7,2
30,9.815705128205128,ALIE,8,2
60,9.815705128205128,ALIE,8,2
90,9.815705128205128,ALIE,8,2
120,9.815705128205128,ALIE,8,2
150,9.815705128205128,ALIE,8,2
180,9.815705128205128,ALIE,8,2
210,9.815705128205128,ALIE,8,2
240,9.815705128205128,ALIE,8,2
270,9.815705128205128,ALIE,8,2
300,9.815705128205128,ALIE,8,2
330,9.815705128205128,ALIE,8,2
360,9.815705128205128,ALIE,8,2
390,9.815705128205128,ALIE,8,2
420,9.815705128205128,ALIE,8,2
450,9.815705128205128,ALIE,8,2
480,9.815705128205128,ALIE,8,2
510,9.815705128205128,ALIE,8,2
540,9.815705128205128,ALIE,8,2
570,9.815705128205128,ALIE,8,2
600,9.815705128205128,ALIE,8,2
630,9.815705128205128,ALIE,8,2
660,9.815705128205128,ALIE,8,2
690,9.815705128205128,ALIE,8,2
720,9.815705128205128,ALIE,8,2
750,9.815705128205128,ALIE,8,2
780,9.815705128205128,ALIE,8,2
810,9.815705128205128,ALIE,8,2
840,9.815705128205128,ALIE,8,2
870,9.815705128205128,ALIE,8,2
900,9.815705128205128,ALIE,8,2
930,9.815705128205128,ALIE,8,2
960,9.815705128205128,ALIE,8,2
990,9.815705128205128,ALIE,8,2
1020,9.815705128205128,ALIE,8,2
1050,9.815705128205128,ALIE,8,2
1080,9.815705128205128,ALIE,8,2
1110,9.815705128205128,ALIE,8,2
1140,9.815705128205128,ALIE,8,2
1170,9.815705128205128,ALIE,8,2
1200,9.815705128205128,ALIE,8,2
1230,9.815705128205128,ALIE,8,2
1260,9.815705128205128,ALIE,8,2
1290,9.815705128205128,ALIE,8,2
1320,9.815705128205128,ALIE,8,2
1350,9.815705128205128,ALIE,8,2
1380,9.815705128205128,ALIE,8,2
1410,9.815705128205128,ALIE,8,2
1440,9.815705128205128,ALIE,8,2
1470,9.815705128205128,ALIE,8,2
1500,9.815705128205128,ALIE,8,2
30,42.40785256410256,SF,1,2
60,60.046073717948715,SF,1,2
90,73.13701923076923,SF,1,2
120,79.16666666666667,SF,1,2
150,82.29166666666667,SF,1,2
180,85.8573717948718,SF,1,2
210,87.00921474358974,SF,1,2
240,88.41145833333333,SF,1,2
270,89.55328525641026,SF,1,2
300,89.84375,SF,1,2
330,90.79527243589743,SF,1,2
360,91.1358173076923,SF,1,2
390,91.65665064102564,SF,1,2
420,92.3076923076923,SF,1,2
450,92.2676282051282,SF,1,2
480,92.3076923076923,SF,1,2
510,92.72836538461539,SF,1,2
540,92.85857371794872,SF,1,2
570,92.90865384615384,SF,1,2
600,93.15905448717949,SF,1,2
630,93.50961538461539,SF,1,2
660,93.69991987179488,SF,1,2
690,93.63982371794872,SF,1,2
720,93.58974358974359,SF,1,2
750,93.92027243589743,SF,1,2
780,94.11057692307692,SF,1,2
810,94.19070512820512,SF,1,2
840,94.32091346153847,SF,1,2
870,94.4911858974359,SF,1,2
900,94.60136217948718,SF,1,2
930,94.74158653846153,SF,1,2
960,94.68149038461539,SF,1,2
990,94.81169871794872,SF,1,2
1020,94.76161858974359,SF,1,2
1050,94.79166666666667,SF,1,2
1080,94.97195512820512,SF,1,2
1110,95.15224358974359,SF,1,2
1140,95.11217948717949,SF,1,2
1170,95.12219551282051,SF,1,2
1200,95.18229166666667,SF,1,2
1230,95.33253205128206,SF,1,2
1260,95.3125,SF,1,2
1290,95.40264423076923,SF,1,2
1320,95.53285256410257,SF,1,2
1350,95.63301282051282,SF,1,2
1380,95.52283653846153,SF,1,2
1410,95.54286858974359,SF,1,2
1440,95.76322115384616,SF,1,2
1470,95.81330128205128,SF,1,2
1500,95.80328525641026,SF,1,2
30,22.015224358974358,SF,2,2
60,56.40024038461539,SF,2,2
90,72.52604166666667,SF,2,2
120,78.8661858974359,SF,2,2
150,81.90104166666667,SF,2,2
180,85.65705128205128,SF,2,2
210,87.11939102564102,SF,2,2
240,88.12099358974359,SF,2,2
270,89.47315705128206,SF,2,2
300,89.9238782051282,SF,2,2
330,90.71514423076923,SF,2,2
360,90.99559294871794,SF,2,2
390,91.33613782051282,SF,2,2
420,91.65665064102564,SF,2,2
450,91.93709935897436,SF,2,2
480,92.37780448717949,SF,2,2
510,92.46794871794872,SF,2,2
540,92.72836538461539,SF,2,2
570,92.94871794871794,SF,2,2
600,93.20913461538461,SF,2,2
630,93.30929487179488,SF,2,2
660,93.24919871794872,SF,2,2
690,93.45953525641026,SF,2,2
720,93.68990384615384,SF,2,2
750,93.80008012820512,SF,2,2
780,93.89022435897436,SF,2,2
810,94.08052884615384,SF,2,2
840,94.1005608974359,SF,2,2
870,94.01041666666667,SF,2,2
900,94.38100961538461,SF,2,2
930,94.4511217948718,SF,2,2
960,94.43108974358974,SF,2,2
990,94.55128205128206,SF,2,2
1020,94.60136217948718,SF,2,2
1050,94.62139423076923,SF,2,2
1080,94.78165064102564,SF,2,2
1110,94.89182692307692,SF,2,2
1140,95.0420673076923,SF,2,2
1170,94.86177884615384,SF,2,2
1200,95.05208333333333,SF,2,2
1230,95.20232371794872,SF,2,2
1260,95.18229166666667,SF,2,2
1290,95.2323717948718,SF,2,2
1320,95.3125,SF,2,2
1350,95.32251602564102,SF,2,2
1380,95.37259615384616,SF,2,2
1410,95.36258012820512,SF,2,2
1440,95.42267628205128,SF,2,2
1470,95.55288461538461,SF,2,2
1500,95.7431891025641,SF,2,2
30,21.85496794871795,SF,3,2
60,49.79967948717949,SF,3,2
90,72.41586538461539,SF,3,2
120,77.47395833333333,SF,3,2
150,82.4619391025641,SF,3,2
180,85.65705128205128,SF,3,2
210,87.55008012820512,SF,3,2
240,88.56169871794872,SF,3,2
270,89.32291666666667,SF,3,2
300,89.87379807692308,SF,3,2
330,90.22435897435898,SF,3,2
360,90.5849358974359,SF,3,2
390,90.95552884615384,SF,3,2
420,91.3261217948718,SF,3,2
450,91.58653846153847,SF,3,2
480,91.7568108974359,SF,3,2
510,92.02724358974359,SF,3,2
540,92.03725961538461,SF,3,2
570,92.51802884615384,SF,3,2
600,92.72836538461539,SF,3,2
630,92.78846153846153,SF,3,2
660,92.86858974358974,SF,3,2
690,93.03886217948718,SF,3,2
720,93.2391826923077,SF,3,2
750,93.10897435897436,SF,3,2
780,93.359375,SF,3,2
810,93.49959935897436,SF,3,2
840,93.80008012820512,SF,3,2
870,93.54967948717949,SF,3,2
900,93.65985576923077,SF,3,2
930,93.93028846153847,SF,3,2
960,94.1806891025641,SF,3,2
990,94.140625,SF,3,2
1020,94.20072115384616,SF,3,2
1050,94.21073717948718,SF,3,2
1080,94.44110576923077,SF,3,2
1110,94.44110576923077,SF,3,2
1140,94.59134615384616,SF,3,2
1170,94.43108974358974,SF,3,2
1200,94.53125,SF,3,2
1230,94.85176282051282,SF,3,2
1260,94.99198717948718,SF,3,2
1290,94.90184294871794,SF,3,2
1320,94.8818108974359,SF,3,2
1350,94.921875,SF,3,2
1380,94.98197115384616,SF,3,2
1410,95.22235576923077,SF,3,2
1440,95.25240384615384,SF,3,2
1470,95.22235576923077,SF,3,2
1500,95.15224358974359,SF,3,2
30,40.42467948717949,SF,4,2
60,51.86298076923077,SF,4,2
90,65.13421474358974,SF,4,2
120,78.60576923076923,SF,4,2
150,82.32171474358974,SF,4,2
180,84.30488782051282,SF,4,2
210,86.50841346153847,SF,4,2
240,88.04086538461539,SF,4,2
270,88.5516826923077,SF,4,2
300,89.56330128205128,SF,4,2
330,90.10416666666667,SF,4,2
360,90.13421474358974,SF,4,2
390,90.69511217948718,SF,4,2
420,91.30608974358974,SF,4,2
450,91.43629807692308,SF,4,2
480,91.73677884615384,SF,4,2
510,91.8770032051282,SF,4,2
540,91.98717948717949,SF,4,2
570,92.02724358974359,SF,4,2
600,92.3076923076923,SF,4,2
630,92.44791666666667,SF,4,2
660,92.47796474358974,SF,4,2
690,92.5380608974359,SF,4,2
720,92.76842948717949,SF,4,2
750,92.90865384615384,SF,4,2
780,93.0889423076923,SF,4,2
810,93.05889423076923,SF,4,2
840,92.97876602564102,SF,4,2
870,93.2792467948718,SF,4,2
900,93.28926282051282,SF,4,2
930,93.17908653846153,SF,4,2
960,93.58974358974359,SF,4,2
990,93.44951923076923,SF,4,2
1020,93.7099358974359,SF,4,2
1050,93.6698717948718,SF,4,2
1080,93.7900641025641,SF,4,2
1110,93.94030448717949,SF,4,2
1140,93.94030448717949,SF,4,2
1170,93.95032051282051,SF,4,2
1200,94.05048076923077,SF,4,2
1230,94.04046474358974,SF,4,2
1260,94.24078525641026,SF,4,2
1290,94.24078525641026,SF,4,2
1320,94.28084935897436,SF,4,2
1350,94.1806891025641,SF,4,2
1380,94.29086538461539,SF,4,2
1410,94.4511217948718,SF,4,2
1440,94.2608173076923,SF,4,2
1470,94.6514423076923,SF,4,2
1500,94.72155448717949,SF,4,2
30,29.557291666666668,SF,5,2
60,39.67347756410256,SF,5,2
90,62.009214743589745,SF,5,2
120,73.88822115384616,SF,5,2
150,78.41546474358974,SF,5,2
180,82.90264423076923,SF,5,2
210,85.40665064102564,SF,5,2
240,86.18790064102564,SF,5,2
270,88.11097756410257,SF,5,2
300,88.7119391025641,SF,5,2
330,88.65184294871794,SF,5,2
360,89.70352564102564,SF,5,2
390,89.74358974358974,SF,5,2
420,90.25440705128206,SF,5,2
450,90.53485576923077,SF,5,2
480,90.7051282051282,SF,5,2
510,90.87540064102564,SF,5,2
540,90.79527243589743,SF,5,2
570,91.23597756410257,SF,5,2
600,91.29607371794872,SF,5,2
630,91.55649038461539,SF,5,2
660,91.50641025641026,SF,5,2
690,91.66666666666667,SF,5,2
720,91.63661858974359,SF,5,2
750,91.8770032051282,SF,5,2
780,91.63661858974359,SF,5,2
810,92.1474358974359,SF,5,2
840,91.9170673076923,SF,5,2
870,92.38782051282051,SF,5,2
900,92.29767628205128,SF,5,2
930,92.36778846153847,SF,5,2
960,92.32772435897436,SF,5,2
990,92.58814102564102,SF,5,2
1020,92.80849358974359,SF,5,2
1050,92.42788461538461,SF,5,2
1080,92.77844551282051,SF,5,2
1110,92.66826923076923,SF,5,2
1140,92.98878205128206,SF,5,2
1170,92.9286858974359,SF,5,2
1200,93.07892628205128,SF,5,2
1230,92.93870192307692,SF,5,2
1260,93.11899038461539,SF,5,2
1290,93.28926282051282,SF,5,2
1320,93.37940705128206,SF,5,2
1350,93.17908653846153,SF,5,2
1380,93.11899038461539,SF,5,2
1410,93.54967948717949,SF,5,2
1440,93.67988782051282,SF,5,2
1470,93.65985576923077,SF,5,2
1500,93.72996794871794,SF,5,2
30,5.058092948717949,SF,6,2
60,7.341746794871795,SF,6,2
90,34.97596153846154,SF,6,2
120,51.59254807692308,SF,6,2
150,51.47235576923077,SF,6,2
180,58.13301282051282,SF,6,2
210,67.31770833333333,SF,6,2
240,74.98998397435898,SF,6,2
270,81.1298076923077,SF,6,2
300,83.31330128205128,SF,6,2
330,85.18629807692308,SF,6,2
360,87.48998397435898,SF,6,2
390,88.06089743589743,SF,6,2
420,88.42147435897436,SF,6,2
450,88.93229166666667,SF,6,2
480,89.21274038461539,SF,6,2
510,89.65344551282051,SF,6,2
540,89.99399038461539,SF,6,2
570,90.13421474358974,SF,6,2
600,90.40464743589743,SF,6,2
630,90.5048076923077,SF,6,2
660,90.73517628205128,SF,6,2
690,90.75520833333333,SF,6,2
720,90.84535256410257,SF,6,2
750,90.9354967948718,SF,6,2
780,91.04567307692308,SF,6,2
810,91.24599358974359,SF,6,2
840,91.4463141025641,SF,6,2
870,91.31610576923077,SF,6,2
900,91.53645833333333,SF,6,2
930,91.38621794871794,SF,6,2
960,91.43629807692308,SF,6,2
990,91.45633012820512,SF,6,2
1020,91.70673076923077,SF,6,2
1050,91.796875,SF,6,2
1080,91.7568108974359,SF,6,2
1110,91.6766826923077,SF,6,2
1140,91.90705128205128,SF,6,2
1170,92.09735576923077,SF,6,2
1200,92.15745192307692,SF,6,2
1230,92.11738782051282,SF,6,2
1260,92.27764423076923,SF,6,2
1290,92.41786858974359,SF,6,2
1320,92.44791666666667,SF,6,2
1350,92.43790064102564,SF,6,2
1380,92.29767628205128,SF,6,2
1410,92.38782051282051,SF,6,2
1440,92.4579326923077,SF,6,2
1470,92.54807692307692,SF,6,2
1500,92.56810897435898,SF,6,2
30,9.755608974358974,SF,7,2
60,1.1518429487179487,SF,7,2
90,0.5308493589743589,SF,7,2
120,8.944310897435898,SF,7,2
150,13.792067307692308,SF,7,2
180,24.92988782051282,SF,7,2
210,33.5536858974359,SF,7,2
240,48.87820512820513,SF,7,2
270,56.26001602564103,SF,7,2
300,62.9306891025641,SF,7,2
330,62.890625,SF,7,2
360,69.140625,SF,7,2
390,70.9735576923077,SF,7,2
420,72.01522435897436,SF,7,2
450,76.2520032051282,SF,7,2
480,79.48717948717949,SF,7,2
510,81.71073717948718,SF,7,2
540,83.69391025641026,SF,7,2
570,84.375,SF,7,2
600,84.67548076923077,SF,7,2
630,84.3349358974359,SF,7,2
660,82.68229166666667,SF,7,2
690,81.6005608974359,SF,7,2
720,83.45352564102564,SF,7,2
750,83.07291666666667,SF,7,2
780,82.21153846153847,SF,7,2
810,83.00280448717949,SF,7,2
840,83.35336538461539,SF,7,2
870,81.09975961538461,SF,7,2
900,82.75240384615384,SF,7,2
930,82.01121794871794,SF,7,2
960,81.67067307692308,SF,7,2
990,80.39863782051282,SF,7,2
1020,80.5889423076923,SF,7,2
1050,81.92107371794872,SF,7,2
1080,82.1113782051282,SF,7,2
1110,80.67908653846153,SF,7,2
1140,80.00801282051282,SF,7,2
1170,81.2099358974359,SF,7,2
1200,81.55048076923077,SF,7,2
1230,81.59054487179488,SF,7,2
1260,81.17988782051282,SF,7,2
1290,80.24839743589743,SF,7,2
1320,78.80608974358974,SF,7,2
1350,77.28365384615384,SF,7,2
1380,77.06330128205128,SF,7,2
1410,76.31209935897436,SF,7,2
1440,77.4238782051282,SF,7,2
1470,80.14823717948718,SF,7,2
1500,80.1582532051282,SF,7,2
30,9.755608974358974,SF,8,2
60,9.815705128205128,SF,8,2
90,9.815705128205128,SF,8,2
120,9.815705128205128,SF,8,2
150,9.815705128205128,SF,8,2
180,9.815705128205128,SF,8,2
210,9.815705128205128,SF,8,2
240,9.815705128205128,SF,8,2
270,9.815705128205128,SF,8,2
300,9.815705128205128,SF,8,2
330,9.815705128205128,SF,8,2
360,9.815705128205128,SF,8,2
390,9.815705128205128,SF,8,2
420,9.815705128205128,SF,8,2
450,9.815705128205128,SF,8,2
480,9.815705128205128,SF,8,2
510,9.815705128205128,SF,8,2
540,9.815705128205128,SF,8,2
570,9.815705128205128,SF,8,2
600,9.815705128205128,SF,8,2
630,9.815705128205128,SF,8,2
660,9.815705128205128,SF,8,2
690,9.815705128205128,SF,8,2
720,9.815705128205128,SF,8,2
750,9.815705128205128,SF,8,2
780,9.815705128205128,SF,8,2
810,9.815705128205128,SF,8,2
840,9.815705128205128,SF,8,2
870,9.815705128205128,SF,8,2
900,9.815705128205128,SF,8,2
930,9.815705128205128,SF,8,2
960,9.815705128205128,SF,8,2
990,9.815705128205128,SF,8,2
1020,9.815705128205128,SF,8,2
1050,9.815705128205128,SF,8,2
1080,9.815705128205128,SF,8,2
1110,9.815705128205128,SF,8,2
1140,9.815705128205128,SF,8,2
1170,9.815705128205128,SF,8,2
1200,9.815705128205128,SF,8,2
1230,9.815705128205128,SF,8,2
1260,9.815705128205128,SF,8,2
1290,9.815705128205128,SF,8,2
1320,9.815705128205128,SF,8,2
1350,9.815705128205128,SF,8,2
1380,9.815705128205128,SF,8,2
1410,9.815705128205128,SF,8,2
1440,9.815705128205128,SF,8,2
1470,9.815705128205128,SF,8,2
1500,9.815705128205128,SF,8,2
30,41.907051282051285,IPM,1,2
60,61.89903846153846,IPM,1,2
90,74.07852564102564,IPM,1,2
120,79.6474358974359,IPM,1,2
150,82.65224358974359,IPM,1,2
180,86.37820512820512,IPM,1,2
210,87.00921474358974,IPM,1,2
240,88.6318108974359,IPM,1,2
270,89.69350961538461,IPM,1,2
300,90.05408653846153,IPM,1,2
330,90.85536858974359,IPM,1,2
360,91.38621794871794,IPM,1,2
390,91.99719551282051,IPM,1,2
420,92.40785256410257,IPM,1,2
450,92.46794871794872,IPM,1,2
480,92.56810897435898,IPM,1,2
510,93.03886217948718,IPM,1,2
540,93.19911858974359,IPM,1,2
570,93.15905448717949,IPM,1,2
600,93.55969551282051,IPM,1,2
630,93.84014423076923,IPM,1,2
660,94.05048076923077,IPM,1,2
690,93.97035256410257,IPM,1,2
720,94.07051282051282,IPM,1,2
750,94.47115384615384,IPM,1,2
780,94.53125,IPM,1,2
810,94.38100961538461,IPM,1,2
840,94.72155448717949,IPM,1,2
870,95.05208333333333,IPM,1,2
900,95.03205128205128,IPM,1,2
930,95.10216346153847,IPM,1,2
960,95.15224358974359,IPM,1,2
990,95.26241987179488,IPM,1,2
1020,95.15224358974359,IPM,1,2
1050,95.4326923076923,IPM,1,2
1080,95.53285256410257,IPM,1,2
1110,95.55288461538461,IPM,1,2
1140,95.71314102564102,IPM,1,2
1170,95.76322115384616,IPM,1,2
1200,95.76322115384616,IPM,1,2
1230,95.85336538461539,IPM,1,2
1260,95.91346153846153,IPM,1,2
1290,95.88341346153847,IPM,1,2
1320,96.1338141025641,IPM,1,2
1350,96.14383012820512,IPM,1,2
1380,96.06370192307692,IPM,1,2
1410,96.22395833333333,IPM,1,2
1440,96.27403846153847,IPM,1,2
1470,96.29407051282051,IPM,1,2
1500,96.46434294871794,IPM,1,2
30,24.669471153846153,IPM,2,2
60,58.96434294871795,IPM,2,2
90,74.81971153846153,IPM,2,2
120,79.39703525641026,IPM,2,2
150,83.23317307692308,IPM,2,2
180,86.17788461538461,IPM,2,2
210,87.38982371794872,IPM,2,2
240,88.68189102564102,IPM,2,2
270,89.5733173076923,IPM,2,2
300,90.29447115384616,IPM,2,2
330,91.03565705128206,IPM,2,2
360,91.16586538461539,IPM,2,2
390,91.74679487179488,IPM,2,2
420,92.07732371794872,IPM,2,2
450,92.37780448717949,IPM,2,2
480,92.80849358974359,IPM,2,2
510,92.81850961538461,IPM,2,2
540,93.18910256410257,IPM,2,2
570,93.50961538461539,IPM,2,2
600,93.67988782051282,IPM,2,2
630,93.7099358974359,IPM,2,2
660,93.92027243589743,IPM,2,2
690,94.0204326923077,IPM,2,2
720,94.09054487179488,IPM,2,2
750,94.37099358974359,IPM,2,2
780,94.52123397435898,IPM,2,2
810,94.73157051282051,IPM,2,2
840,94.6113782051282,IPM,2,2
870,94.58133012820512,IPM,2,2
900,94.9619391025641,IPM,2,2
930,94.93189102564102,IPM,2,2
960,95.03205128205128,IPM,2,2
990,95.17227564102564,IPM,2,2
1020,95.37259615384616,IPM,2,2
1050,95.48277243589743,IPM,2,2
1080,95.46274038461539,IPM,2,2
1110,95.72315705128206,IPM,2,2
1140,95.80328525641026,IPM,2,2
1170,95.69310897435898,IPM,2,2
1200,95.93349358974359,IPM,2,2
1230,95.90344551282051,IPM,2,2
1260,95.79326923076923,IPM,2,2
1290,96.11378205128206,IPM,2,2
1320,96.15384615384616,IPM,2,2
1350,96.16386217948718,IPM,2,2
1380,96.25400641025641,IPM,2,2
1410,96.30408653846153,IPM,2,2
1440,96.30408653846153,IPM,2,2
1470,96.4443108974359,IPM,2,2
1500,96.54447115384616,IPM,2,2
30,21.27403846153846,IPM,3,2
60,60.48677884615385,IPM,3,2
90,73.48758012820512,IPM,3,2
120,79.03645833333333,IPM,3,2
150,83.30328525641026,IPM,3,2
180,86.10777243589743,IPM,3,2
210,88.02083333333333,IPM,3,2
240,88.65184294871794,IPM,3,2
270,89.59334935897436,IPM,3,2
300,90.3145032051282,IPM,3,2
330,90.76522435897436,IPM,3,2
360,91.3261217948718,IPM,3,2
390,91.50641025641026,IPM,3,2
420,91.74679487179488,IPM,3,2
450,92.15745192307692,IPM,3,2
480,92.51802884615384,IPM,3,2
510,92.41786858974359,IPM,3,2
540,92.91866987179488,IPM,3,2
570,93.25921474358974,IPM,3,2
600,93.46955128205128,IPM,3,2
630,93.46955128205128,IPM,3,2
660,93.72996794871794,IPM,3,2
690,94.00040064102564,IPM,3,2
720,94.05048076923077,IPM,3,2
750,93.93028846153847,IPM,3,2
780,94.2207532051282,IPM,3,2
810,94.51121794871794,IPM,3,2
840,94.4511217948718,IPM,3,2
870,94.60136217948718,IPM,3,2
900,94.8818108974359,IPM,3,2
930,94.79166666666667,IPM,3,2
960,94.99198717948718,IPM,3,2
990,94.99198717948718,IPM,3,2
1020,95.3926282051282,IPM,3,2
1050,95.2724358974359,IPM,3,2
1080,95.32251602564102,IPM,3,2
1110,95.11217948717949,IPM,3,2
1140,95.3926282051282,IPM,3,2
1170,95.50280448717949,IPM,3,2
1200,95.61298076923077,IPM,3,2
1230,95.68309294871794,IPM,3,2
1260,95.83333333333333,IPM,3,2
1290,95.8233173076923,IPM,3,2
1320,95.94350961538461,IPM,3,2
1350,95.90344551282051,IPM,3,2
1380,95.94350961538461,IPM,3,2
1410,96.06370192307692,IPM,3,2
1440,96.20392628205128,IPM,3,2
1470,96.22395833333333,IPM,3,2
1500,96.11378205128206,IPM,3,2
30,48.41746794871795,IPM,4,2
60,55.67908653846154,IPM,4,2
90,72.65625,IPM,4,2
120,80.5889423076923,IPM,4,2
150,83.01282051282051,IPM,4,2
180,85.44671474358974,IPM,4,2
210,87.11939102564102,IPM,4,2
240,88.31129807692308,IPM,4,2
270,89.43309294871794,IPM,4,2
300,90.03405448717949,IPM,4,2
330,90.46474358974359,IPM,4,2
360,90.8954326923077,IPM,4,2
390,91.49639423076923,IPM,4,2
420,91.796875,IPM,4,2
450,92.1073717948718,IPM,4,2
480,92.28766025641026,IPM,4,2
510,92.46794871794872,IPM,4,2
540,92.62820512820512,IPM,4,2
570,92.8886217948718,IPM,4,2
600,93.05889423076923,IPM,4,2
630,93.13902243589743,IPM,4,2
660,93.36939102564102,IPM,4,2
690,93.40945512820512,IPM,4,2
720,93.59975961538461,IPM,4,2
